iso3c,country,income_group,nice,years_available,coverage_share
LBN,Lebanon,Lower middle income,voice_account,9,0.9
LBN,Lebanon,Lower middle income,work_age_share,10,1.0
LBN,Lebanon,Lower middle income,youth_literacy,2,0.2
LSO,Lesotho,Lower middle income,adult_literacy,4,0.4
LSO,Lesotho,Lower middle income,ctrl_corrup,9,0.9
LSO,Lesotho,Lower middle income,edu_spend_gdp,6,0.6
LSO,Lesotho,Lower middle income,gdp_pc_ppp,10,1.0
LSO,Lesotho,Lower middle income,gini,1,0.1
LSO,Lesotho,Lower middle income,gov_effect,9,0.9
LSO,Lesotho,Lower middle income,gpi_sec,10,1.0
LSO,Lesotho,Lower middle income,gpi_tert,4,0.4
LSO,Lesotho,Lower middle income,inc_share_low20,1,0.1
LSO,Lesotho,Lower middle income,pop_total,10,1.0
LSO,Lesotho,Lower middle income,poverty_215,1,0.1
LSO,Lesotho,Lower middle income,sec_completion,10,1.0
LSO,Lesotho,Lower middle income,sec_enrol_gross,10,1.0
LSO,Lesotho,Lower middle income,tert_enrol_gross,3,0.3
LSO,Lesotho,Lower middle income,voice_account,9,0.9
LSO,Lesotho,Lower middle income,work_age_share,10,1.0
LSO,Lesotho,Lower middle income,youth_literacy,4,0.4
MRT,Mauritania,Lower middle income,adult_literacy,2,0.2
MRT,Mauritania,Lower middle income,ctrl_corrup,9,0.9
MRT,Mauritania,Lower middle income,edu_spend_gdp,8,0.8
MRT,Mauritania,Lower middle income,gdp_pc_ppp,10,1.0
MRT,Mauritania,Lower middle income,gini,1,0.1
MRT,Mauritania,Lower middle income,gov_effect,9,0.9
MRT,Mauritania,Lower middle income,gpi_sec,7,0.7
MRT,Mauritania,Lower middle income,gpi_tert,8,0.8
MRT,Mauritania,Lower middle income,inc_share_low20,1,0.1
MRT,Mauritania,Lower middle income,pop_total,10,1.0
MRT,Mauritania,Lower middle income,poverty_215,1,0.1
MRT,Mauritania,Lower middle income,sec_completion,6,0.6
MRT,Mauritania,Lower middle income,sec_enrol_gross,7,0.7
MRT,Mauritania,Lower middle income,tert_enrol_gross,6,0.6
MRT,Mauritania,Lower middle income,voice_account,9,0.9
MRT,Mauritania,Lower middle income,work_age_share,10,1.0
MRT,Mauritania,Lower middle income,youth_literacy,2,0.2
FSM,"Micronesia, Fed. Sts.",Lower middle income,adult_literacy,0,0.0
FSM,"Micronesia, Fed. Sts.",Lower middle income,ctrl_corrup,9,0.9
FSM,"Micronesia, Fed. Sts.",Lower middle income,edu_spend_gdp,6,0.6
FSM,"Micronesia, Fed. Sts.",Lower middle income,gdp_pc_ppp,10,1.0
FSM,"Micronesia, Fed. Sts.",Lower middle income,gini,0,0.0
FSM,"Micronesia, Fed. Sts.",Lower middle income,gov_effect,9,0.9
FSM,"Micronesia, Fed. Sts.",Lower middle income,gpi_sec,9,0.9
FSM,"Micronesia, Fed. Sts.",Lower middle income,gpi_tert,10,1.0
FSM,"Micronesia, Fed. Sts.",Lower middle income,inc_share_low20,0,0.0
FSM,"Micronesia, Fed. Sts.",Lower middle income,pop_total,10,1.0
FSM,"Micronesia, Fed. Sts.",Lower middle income,poverty_215,0,0.0
FSM,"Micronesia, Fed. Sts.",Lower middle income,sec_completion,10,1.0
FSM,"Micronesia, Fed. Sts.",Lower middle income,sec_enrol_gross,9,0.9
FSM,"Micronesia, Fed. Sts.",Lower middle income,tert_enrol_gross,0,0.0
FSM,"Micronesia, Fed. Sts.",Lower middle income,voice_account,9,0.9
FSM,"Micronesia, Fed. Sts.",Lower middle income,work_age_share,10,1.0
FSM,"Micronesia, Fed. Sts.",Lower middle income,youth_literacy,0,0.0
MAR,Morocco,Lower middle income,adult_literacy,0,0.0
MAR,Morocco,Lower middle income,ctrl_corrup,9,0.9
MAR,Morocco,Lower middle income,edu_spend_gdp,9,0.9
MAR,Morocco,Lower middle income,gdp_pc_ppp,10,1.0
MAR,Morocco,Lower middle income,gini,0,0.0
MAR,Morocco,Lower middle income,gov_effect,9,0.9
MAR,Morocco,Lower middle income,gpi_sec,10,1.0
MAR,Morocco,Lower middle income,gpi_tert,10,1.0
MAR,Morocco,Lower middle income,inc_share_low20,0,0.0
MAR,Morocco,Lower middle income,pop_total,10,1.0
MAR,Morocco,Lower middle income,poverty_215,0,0.0
MAR,Morocco,Lower middle income,sec_completion,10,1.0
MAR,Morocco,Lower middle income,sec_enrol_gross,10,1.0
MAR,Morocco,Lower middle income,tert_enrol_gross,10,1.0
MAR,Morocco,Lower middle income,voice_account,9,0.9
MAR,Morocco,Lower middle income,work_age_share,10,1.0
MAR,Morocco,Lower middle income,youth_literacy,0,0.0
MMR,Myanmar,Lower middle income,adult_literacy,4,0.4
MMR,Myanmar,Lower middle income,ctrl_corrup,9,0.9
MMR,Myanmar,Lower middle income,edu_spend_gdp,3,0.3
MMR,Myanmar,Lower middle income,gdp_pc_ppp,10,1.0
MMR,Myanmar,Lower middle income,gini,2,0.2
MMR,Myanmar,Lower middle income,gov_effect,9,0.9
MMR,Myanmar,Lower middle income,gpi_sec,3,0.3
MMR,Myanmar,Lower middle income,gpi_tert,3,0.3
MMR,Myanmar,Lower middle income,inc_share_low20,2,0.2
MMR,Myanmar,Lower middle income,pop_total,10,1.0
MMR,Myanmar,Lower middle income,poverty_215,2,0.2
MMR,Myanmar,Lower middle income,sec_completion,3,0.3
MMR,Myanmar,Lower middle income,sec_enrol_gross,3,0.3
MMR,Myanmar,Lower middle income,tert_enrol_gross,1,0.1
MMR,Myanmar,Lower middle income,voice_account,9,0.9
MMR,Myanmar,Lower middle income,work_age_share,10,1.0
MMR,Myanmar,Lower middle income,youth_literacy,4,0.4
NAM,Namibia,Lower middle income,adult_literacy,3,0.3
NAM,Namibia,Lower middle income,ctrl_corrup,9,0.9
NAM,Namibia,Lower middle income,edu_spend_gdp,9,0.9
NAM,Namibia,Lower middle income,gdp_pc_ppp,10,1.0
NAM,Namibia,Lower middle income,gini,1,0.1
NAM,Namibia,Lower middle income,gov_effect,9,0.9
NAM,Namibia,Lower middle income,gpi_sec,4,0.4
NAM,Namibia,Lower middle income,gpi_tert,10,1.0
NAM,Namibia,Lower middle income,inc_share_low20,1,0.1
NAM,Namibia,Lower middle income,pop_total,10,1.0
NAM,Namibia,Lower middle income,poverty_215,1,0.1
NAM,Namibia,Lower middle income,sec_completion,10,1.0
NAM,Namibia,Lower middle income,sec_enrol_gross,10,1.0
NAM,Namibia,Lower middle income,tert_enrol_gross,8,0.8
NAM,Namibia,Lower middle income,voice_account,9,0.9
NAM,Namibia,Lower middle income,work_age_share,10,1.0
NAM,Namibia,Lower middle income,youth_literacy,3,0.3
NPL,Nepal,Lower middle income,adult_literacy,3,0.3
NPL,Nepal,Lower middle income,ctrl_corrup,9,0.9
NPL,Nepal,Lower middle income,edu_spend_gdp,10,1.0
NPL,Nepal,Lower middle income,gdp_pc_ppp,10,1.0
NPL,Nepal,Lower middle income,gini,1,0.1
NPL,Nepal,Lower middle income,gov_effect,9,0.9
NPL,Nepal,Lower middle income,gpi_sec,9,0.9
NPL,Nepal,Lower middle income,gpi_tert,10,1.0
NPL,Nepal,Lower middle income,inc_share_low20,1,0.1
NPL,Nepal,Lower middle income,pop_total,10,1.0
NPL,Nepal,Lower middle income,poverty_215,1,0.1
NPL,Nepal,Lower middle income,sec_completion,9,0.9
NPL,Nepal,Lower middle income,sec_enrol_gross,9,0.9
NPL,Nepal,Lower middle income,tert_enrol_gross,10,1.0
NPL,Nepal,Lower middle income,voice_account,9,0.9
NPL,Nepal,Lower middle income,work_age_share,10,1.0
NPL,Nepal,Lower middle income,youth_literacy,3,0.3
NIC,Nicaragua,Lower middle income,adult_literacy,0,0.0
NIC,Nicaragua,Lower middle income,ctrl_corrup,9,0.9
NIC,Nicaragua,Lower middle income,edu_spend_gdp,9,0.9
NIC,Nicaragua,Lower middle income,gdp_pc_ppp,10,1.0
NIC,Nicaragua,Lower middle income,gini,0,0.0
NIC,Nicaragua,Lower middle income,gov_effect,9,0.9
NIC,Nicaragua,Lower middle income,gpi_sec,1,0.1
NIC,Nicaragua,Lower middle income,gpi_tert,1,0.1
NIC,Nicaragua,Lower middle income,inc_share_low20,0,0.0
NIC,Nicaragua,Lower middle income,pop_total,10,1.0
NIC,Nicaragua,Lower middle income,poverty_215,0,0.0
NIC,Nicaragua,Lower middle income,sec_completion,2,0.2
NIC,Nicaragua,Lower middle income,sec_enrol_gross,1,0.1
NIC,Nicaragua,Lower middle income,tert_enrol_gross,1,0.1
NIC,Nicaragua,Lower middle income,voice_account,9,0.9
NIC,Nicaragua,Lower middle income,work_age_share,10,1.0
NIC,Nicaragua,Lower middle income,youth_literacy,0,0.0
NGA,Nigeria,Lower middle income,adult_literacy,3,0.3
NGA,Nigeria,Lower middle income,ctrl_corrup,9,0.9
NGA,Nigeria,Lower middle income,edu_spend_gdp,9,0.9
NGA,Nigeria,Lower middle income,gdp_pc_ppp,10,1.0
NGA,Nigeria,Lower middle income,gini,3,0.3
NGA,Nigeria,Lower middle income,gov_effect,9,0.9
NGA,Nigeria,Lower middle income,gpi_sec,3,0.3
NGA,Nigeria,Lower middle income,gpi_tert,6,0.6
NGA,Nigeria,Lower middle income,inc_share_low20,3,0.3
NGA,Nigeria,Lower middle income,pop_total,10,1.0
NGA,Nigeria,Lower middle income,poverty_215,3,0.3
NGA,Nigeria,Lower middle income,sec_completion,1,0.1
NGA,Nigeria,Lower middle income,sec_enrol_gross,6,0.6
NGA,Nigeria,Lower middle income,tert_enrol_gross,0,0.0
NGA,Nigeria,Lower middle income,voice_account,9,0.9
NGA,Nigeria,Lower middle income,work_age_share,10,1.0
NGA,Nigeria,Lower middle income,youth_literacy,3,0.3
PAK,Pakistan,Lower middle income,adult_literacy,4,0.4
PAK,Pakistan,Lower middle income,ctrl_corrup,9,0.9
PAK,Pakistan,Lower middle income,edu_spend_gdp,9,0.9
PAK,Pakistan,Lower middle income,gdp_pc_ppp,10,1.0
PAK,Pakistan,Lower middle income,gini,3,0.3
PAK,Pakistan,Lower middle income,gov_effect,9,0.9
PAK,Pakistan,Lower middle income,gpi_sec,9,0.9
PAK,Pakistan,Lower middle income,gpi_tert,10,1.0
PAK,Pakistan,Lower middle income,inc_share_low20,3,0.3
PAK,Pakistan,Lower middle income,pop_total,10,1.0
PAK,Pakistan,Lower middle income,poverty_215,3,0.3
PAK,Pakistan,Lower middle income,sec_completion,9,0.9
PAK,Pakistan,Lower middle income,sec_enrol_gross,9,0.9
PAK,Pakistan,Lower middle income,tert_enrol_gross,10,1.0
PAK,Pakistan,Lower middle income,voice_account,9,0.9
PAK,Pakistan,Lower middle income,work_age_share,10,1.0
PAK,Pakistan,Lower middle income,youth_literacy,4,0.4
PNG,Papua New Guinea,Lower middle income,adult_literacy,2,0.2
PNG,Papua New Guinea,Lower middle income,ctrl_corrup,9,0.9
PNG,Papua New Guinea,Lower middle income,edu_spend_gdp,9,0.9
PNG,Papua New Guinea,Lower middle income,gdp_pc_ppp,10,1.0
PNG,Papua New Guinea,Lower middle income,gini,0,0.0
PNG,Papua New Guinea,Lower middle income,gov_effect,9,0.9
PNG,Papua New Guinea,Lower middle income,gpi_sec,5,0.5
PNG,Papua New Guinea,Lower middle income,gpi_tert,5,0.5
PNG,Papua New Guinea,Lower middle income,inc_share_low20,0,0.0
PNG,Papua New Guinea,Lower middle income,pop_total,10,1.0
PNG,Papua New Guinea,Lower middle income,poverty_215,0,0.0
PNG,Papua New Guinea,Lower middle income,sec_completion,3,0.3
PNG,Papua New Guinea,Lower middle income,sec_enrol_gross,5,0.5
PNG,Papua New Guinea,Lower middle income,tert_enrol_gross,0,0.0
PNG,Papua New Guinea,Lower middle income,voice_account,9,0.9
PNG,Papua New Guinea,Lower middle income,work_age_share,10,1.0
PNG,Papua New Guinea,Lower middle income,youth_literacy,2,0.2
PHL,Philippines,Lower middle income,adult_literacy,3,0.3
PHL,Philippines,Lower middle income,ctrl_corrup,9,0.9
PHL,Philippines,Lower middle income,edu_spend_gdp,10,1.0
PHL,Philippines,Lower middle income,gdp_pc_ppp,10,1.0
PHL,Philippines,Lower middle income,gini,4,0.4
PHL,Philippines,Lower middle income,gov_effect,9,0.9
PHL,Philippines,Lower middle income,gpi_sec,10,1.0
PHL,Philippines,Lower middle income,gpi_tert,10,1.0
PHL,Philippines,Lower middle income,inc_share_low20,4,0.4
PHL,Philippines,Lower middle income,pop_total,10,1.0
PHL,Philippines,Lower middle income,poverty_215,4,0.4
PHL,Philippines,Lower middle income,sec_completion,10,1.0
PHL,Philippines,Lower middle income,sec_enrol_gross,10,1.0
PHL,Philippines,Lower middle income,tert_enrol_gross,10,1.0
PHL,Philippines,Lower middle income,voice_account,9,0.9
PHL,Philippines,Lower middle income,work_age_share,10,1.0
PHL,Philippines,Lower middle income,youth_literacy,5,0.5
STP,Sao Tome and Principe,Lower middle income,adult_literacy,1,0.1
STP,Sao Tome and Principe,Lower middle income,ctrl_corrup,9,0.9
STP,Sao Tome and Principe,Lower middle income,edu_spend_gdp,9,0.9
STP,Sao Tome and Principe,Lower middle income,gdp_pc_ppp,10,1.0
STP,Sao Tome and Principe,Lower middle income,gini,1,0.1
STP,Sao Tome and Principe,Lower middle income,gov_effect,9,0.9
STP,Sao Tome and Principe,Lower middle income,gpi_sec,3,0.3
STP,Sao Tome and Principe,Lower middle income,gpi_tert,3,0.3
STP,Sao Tome and Principe,Lower middle income,inc_share_low20,1,0.1
STP,Sao Tome and Principe,Lower middle income,pop_total,10,1.0
STP,Sao Tome and Principe,Lower middle income,poverty_215,1,0.1
STP,Sao Tome and Principe,Lower middle income,sec_completion,3,0.3
STP,Sao Tome and Principe,Lower middle income,sec_enrol_gross,3,0.3
STP,Sao Tome and Principe,Lower middle income,tert_enrol_gross,1,0.1
STP,Sao Tome and Principe,Lower middle income,voice_account,9,0.9
STP,Sao Tome and Principe,Lower middle income,work_age_share,10,1.0
STP,Sao Tome and Principe,Lower middle income,youth_literacy,1,0.1
SEN,Senegal,Lower middle income,adult_literacy,6,0.6
SEN,Senegal,Lower middle income,ctrl_corrup,9,0.9
SEN,Senegal,Lower middle income,edu_spend_gdp,9,0.9
SEN,Senegal,Lower middle income,gdp_pc_ppp,10,1.0
SEN,Senegal,Lower middle income,gini,2,0.2
SEN,Senegal,Lower middle income,gov_effect,9,0.9
SEN,Senegal,Lower middle income,gpi_sec,7,0.7
SEN,Senegal,Lower middle income,gpi_tert,10,1.0
SEN,Senegal,Lower middle income,inc_share_low20,2,0.2
SEN,Senegal,Lower middle income,pop_total,10,1.0
SEN,Senegal,Lower middle income,poverty_215,2,0.2
SEN,Senegal,Lower middle income,sec_completion,7,0.7
SEN,Senegal,Lower middle income,sec_enrol_gross,7,0.7
SEN,Senegal,Lower middle income,tert_enrol_gross,10,1.0
SEN,Senegal,Lower middle income,voice_account,9,0.9
SEN,Senegal,Lower middle income,work_age_share,10,1.0
SEN,Senegal,Lower middle income,youth_literacy,7,0.7
SLB,Solomon Islands,Lower middle income,adult_literacy,0,0.0
SLB,Solomon Islands,Lower middle income,ctrl_corrup,9,0.9
SLB,Solomon Islands,Lower middle income,edu_spend_gdp,4,0.4
SLB,Solomon Islands,Lower middle income,gdp_pc_ppp,10,1.0
SLB,Solomon Islands,Lower middle income,gini,0,0.0
SLB,Solomon Islands,Lower middle income,gov_effect,9,0.9
SLB,Solomon Islands,Lower middle income,gpi_sec,4,0.4
SLB,Solomon Islands,Lower middle income,gpi_tert,7,0.7
SLB,Solomon Islands,Lower middle income,inc_share_low20,0,0.0
SLB,Solomon Islands,Lower middle income,pop_total,10,1.0
SLB,Solomon Islands,Lower middle income,poverty_215,0,0.0
SLB,Solomon Islands,Lower middle income,sec_completion,6,0.6
SLB,Solomon Islands,Lower middle income,sec_enrol_gross,5,0.5
SLB,Solomon Islands,Lower middle income,tert_enrol_gross,0,0.0
SLB,Solomon Islands,Lower middle income,voice_account,9,0.9
SLB,Solomon Islands,Lower middle income,work_age_share,10,1.0
SLB,Solomon Islands,Lower middle income,youth_literacy,0,0.0
LKA,Sri Lanka,Lower middle income,adult_literacy,10,1.0
LKA,Sri Lanka,Lower middle income,ctrl_corrup,9,0.9
LKA,Sri Lanka,Lower middle income,edu_spend_gdp,8,0.8
LKA,Sri Lanka,Lower middle income,gdp_pc_ppp,10,1.0
LKA,Sri Lanka,Lower middle income,gini,2,0.2
LKA,Sri Lanka,Lower middle income,gov_effect,9,0.9
LKA,Sri Lanka,Lower middle income,gpi_sec,7,0.7
LKA,Sri Lanka,Lower middle income,gpi_tert,9,0.9
LKA,Sri Lanka,Lower middle income,inc_share_low20,2,0.2
LKA,Sri Lanka,Lower middle income,pop_total,10,1.0
LKA,Sri Lanka,Lower middle income,poverty_215,2,0.2
LKA,Sri Lanka,Lower middle income,sec_completion,9,0.9
LKA,Sri Lanka,Lower middle income,sec_enrol_gross,7,0.7
LKA,Sri Lanka,Lower middle income,tert_enrol_gross,9,0.9
LKA,Sri Lanka,Lower middle income,voice_account,9,0.9
LKA,Sri Lanka,Lower middle income,work_age_share,10,1.0
LKA,Sri Lanka,Lower middle income,youth_literacy,10,1.0
TJK,Tajikistan,Lower middle income,adult_literacy,0,0.0
TJK,Tajikistan,Lower middle income,ctrl_corrup,9,0.9
TJK,Tajikistan,Lower middle income,edu_spend_gdp,9,0.9
TJK,Tajikistan,Lower middle income,gdp_pc_ppp,10,1.0
TJK,Tajikistan,Lower middle income,gini,5,0.5
TJK,Tajikistan,Lower middle income,gov_effect,9,0.9
TJK,Tajikistan,Lower middle income,gpi_sec,0,0.0
TJK,Tajikistan,Lower middle income,gpi_tert,8,0.8
TJK,Tajikistan,Lower middle income,inc_share_low20,5,0.5
TJK,Tajikistan,Lower middle income,pop_total,10,1.0
TJK,Tajikistan,Lower middle income,poverty_215,5,0.5
TJK,Tajikistan,Lower middle income,sec_completion,3,0.3
TJK,Tajikistan,Lower middle income,sec_enrol_gross,5,0.5
TJK,Tajikistan,Lower middle income,tert_enrol_gross,8,0.8
TJK,Tajikistan,Lower middle income,voice_account,9,0.9
TJK,Tajikistan,Lower middle income,work_age_share,10,1.0
TJK,Tajikistan,Lower middle income,youth_literacy,1,0.1
TZA,Tanzania,Lower middle income,adult_literacy,3,0.3
TZA,Tanzania,Lower middle income,ctrl_corrup,9,0.9
TZA,Tanzania,Lower middle income,edu_spend_gdp,10,1.0
TZA,Tanzania,Lower middle income,gdp_pc_ppp,10,1.0
TZA,Tanzania,Lower middle income,gini,1,0.1
TZA,Tanzania,Lower middle income,gov_effect,9,0.9
TZA,Tanzania,Lower middle income,gpi_sec,10,1.0
TZA,Tanzania,Lower middle income,gpi_tert,10,1.0
TZA,Tanzania,Lower middle income,inc_share_low20,1,0.1
TZA,Tanzania,Lower middle income,pop_total,10,1.0
TZA,Tanzania,Lower middle income,poverty_215,1,0.1
TZA,Tanzania,Lower middle income,sec_completion,8,0.8
TZA,Tanzania,Lower middle income,sec_enrol_gross,10,1.0
TZA,Tanzania,Lower middle income,tert_enrol_gross,10,1.0
TZA,Tanzania,Lower middle income,voice_account,9,0.9
TZA,Tanzania,Lower middle income,work_age_share,10,1.0
TZA,Tanzania,Lower middle income,youth_literacy,3,0.3
TLS,Timor-Leste,Lower middle income,adult_literacy,3,0.3
TLS,Timor-Leste,Lower middle income,ctrl_corrup,9,0.9
TLS,Timor-Leste,Lower middle income,edu_spend_gdp,8,0.8
TLS,Timor-Leste,Lower middle income,gdp_pc_ppp,10,1.0
TLS,Timor-Leste,Lower middle income,gini,0,0.0
TLS,Timor-Leste,Lower middle income,gov_effect,9,0.9
TLS,Timor-Leste,Lower middle income,gpi_sec,6,0.6
TLS,Timor-Leste,Lower middle income,gpi_tert,7,0.7
TLS,Timor-Leste,Lower middle income,inc_share_low20,0,0.0
TLS,Timor-Leste,Lower middle income,pop_total,10,1.0
TLS,Timor-Leste,Lower middle income,poverty_215,0,0.0
TLS,Timor-Leste,Lower middle income,sec_completion,5,0.5
TLS,Timor-Leste,Lower middle income,sec_enrol_gross,6,0.6
TLS,Timor-Leste,Lower middle income,tert_enrol_gross,1,0.1
TLS,Timor-Leste,Lower middle income,voice_account,9,0.9
TLS,Timor-Leste,Lower middle income,work_age_share,10,1.0
TLS,Timor-Leste,Lower middle income,youth_literacy,3,0.3
TUN,Tunisia,Lower middle income,adult_literacy,4,0.4
TUN,Tunisia,Lower middle income,ctrl_corrup,9,0.9
TUN,Tunisia,Lower middle income,edu_spend_gdp,6,0.6
TUN,Tunisia,Lower middle income,gdp_pc_ppp,10,1.0
TUN,Tunisia,Lower middle income,gini,2,0.2
TUN,Tunisia,Lower middle income,gov_effect,9,0.9
TUN,Tunisia,Lower middle income,gpi_sec,1,0.1
TUN,Tunisia,Lower middle income,gpi_tert,9,0.9
TUN,Tunisia,Lower middle income,inc_share_low20,2,0.2
TUN,Tunisia,Lower middle income,pop_total,10,1.0
TUN,Tunisia,Lower middle income,poverty_215,2,0.2
TUN,Tunisia,Lower middle income,sec_completion,8,0.8
TUN,Tunisia,Lower middle income,sec_enrol_gross,2,0.2
TUN,Tunisia,Lower middle income,tert_enrol_gross,9,0.9
TUN,Tunisia,Lower middle income,voice_account,9,0.9
TUN,Tunisia,Lower middle income,work_age_share,10,1.0
TUN,Tunisia,Lower middle income,youth_literacy,4,0.4
UZB,Uzbekistan,Lower middle income,adult_literacy,6,0.6
UZB,Uzbekistan,Lower middle income,ctrl_corrup,9,0.9
UZB,Uzbekistan,Lower middle income,edu_spend_gdp,9,0.9
UZB,Uzbekistan,Lower middle income,gdp_pc_ppp,10,1.0
UZB,Uzbekistan,Lower middle income,gini,4,0.4
UZB,Uzbekistan,Lower middle income,gov_effect,9,0.9
UZB,Uzbekistan,Lower middle income,gpi_sec,10,1.0
UZB,Uzbekistan,Lower middle income,gpi_tert,10,1.0
UZB,Uzbekistan,Lower middle income,inc_share_low20,4,0.4
UZB,Uzbekistan,Lower middle income,pop_total,10,1.0
UZB,Uzbekistan,Lower middle income,poverty_215,4,0.4
UZB,Uzbekistan,Lower middle income,sec_completion,10,1.0
UZB,Uzbekistan,Lower middle income,sec_enrol_gross,10,1.0
UZB,Uzbekistan,Lower middle income,tert_enrol_gross,10,1.0
UZB,Uzbekistan,Lower middle income,voice_account,9,0.9
UZB,Uzbekistan,Lower middle income,work_age_share,10,1.0
UZB,Uzbekistan,Lower middle income,youth_literacy,6,0.6
VUT,Vanuatu,Lower middle income,adult_literacy,3,0.3
VUT,Vanuatu,Lower middle income,ctrl_corrup,9,0.9
VUT,Vanuatu,Lower middle income,edu_spend_gdp,10,1.0
VUT,Vanuatu,Lower middle income,gdp_pc_ppp,10,1.0
VUT,Vanuatu,Lower middle income,gini,1,0.1
VUT,Vanuatu,Lower middle income,gov_effect,9,0.9
VUT,Vanuatu,Lower middle income,gpi_sec,5,0.5
VUT,Vanuatu,Lower middle income,gpi_tert,5,0.5
VUT,Vanuatu,Lower middle income,inc_share_low20,1,0.1
VUT,Vanuatu,Lower middle income,pop_total,10,1.0
VUT,Vanuatu,Lower middle income,poverty_215,1,0.1
VUT,Vanuatu,Lower middle income,sec_completion,6,0.6
VUT,Vanuatu,Lower middle income,sec_enrol_gross,6,0.6
VUT,Vanuatu,Lower middle income,tert_enrol_gross,0,0.0
VUT,Vanuatu,Lower middle income,voice_account,9,0.9
VUT,Vanuatu,Lower middle income,work_age_share,10,1.0
VUT,Vanuatu,Lower middle income,youth_literacy,3,0.3
VNM,Viet Nam,Lower middle income,adult_literacy,2,0.2
VNM,Viet Nam,Lower middle income,ctrl_corrup,9,0.9
VNM,Viet Nam,Lower middle income,edu_spend_gdp,8,0.8
VNM,Viet Nam,Lower middle income,gdp_pc_ppp,10,1.0
VNM,Viet Nam,Lower middle income,gini,4,0.4
VNM,Viet Nam,Lower middle income,gov_effect,9,0.9
VNM,Viet Nam,Lower middle income,gpi_sec,9,0.9
VNM,Viet Nam,Lower middle income,gpi_tert,10,1.0
VNM,Viet Nam,Lower middle income,inc_share_low20,4,0.4
VNM,Viet Nam,Lower middle income,pop_total,10,1.0
VNM,Viet Nam,Lower middle income,poverty_215,4,0.4
VNM,Viet Nam,Lower middle income,sec_completion,10,1.0
VNM,Viet Nam,Lower middle income,sec_enrol_gross,10,1.0
VNM,Viet Nam,Lower middle income,tert_enrol_gross,8,0.8
VNM,Viet Nam,Lower middle income,voice_account,9,0.9
VNM,Viet Nam,Lower middle income,work_age_share,10,1.0
VNM,Viet Nam,Lower middle income,youth_literacy,3,0.3
PSE,West Bank and Gaza,Lower middle income,adult_literacy,9,0.9
PSE,West Bank and Gaza,Lower middle income,ctrl_corrup,0,0.0
PSE,West Bank and Gaza,Lower middle income,edu_spend_gdp,4,0.4
PSE,West Bank and Gaza,Lower middle income,gdp_pc_ppp,10,1.0
PSE,West Bank and Gaza,Lower middle income,gini,2,0.2
PSE,West Bank and Gaza,Lower middle income,gov_effect,0,0.0
PSE,West Bank and Gaza,Lower middle income,gpi_sec,9,0.9
PSE,West Bank and Gaza,Lower middle income,gpi_tert,9,0.9
PSE,West Bank and Gaza,Lower middle income,inc_share_low20,2,0.2
PSE,West Bank and Gaza,Lower middle income,pop_total,10,1.0
PSE,West Bank and Gaza,Lower middle income,poverty_215,2,0.2
PSE,West Bank and Gaza,Lower middle income,sec_completion,9,0.9
PSE,West Bank and Gaza,Lower middle income,sec_enrol_gross,9,0.9
PSE,West Bank and Gaza,Lower middle income,tert_enrol_gross,9,0.9
PSE,West Bank and Gaza,Lower middle income,voice_account,0,0.0
PSE,West Bank and Gaza,Lower middle income,work_age_share,10,1.0
PSE,West Bank and Gaza,Lower middle income,youth_literacy,9,0.9
ZMB,Zambia,Lower middle income,adult_literacy,5,0.5
ZMB,Zambia,Lower middle income,ctrl_corrup,9,0.9
ZMB,Zambia,Lower middle income,edu_spend_gdp,9,0.9
ZMB,Zambia,Lower middle income,gdp_pc_ppp,10,1.0
ZMB,Zambia,Lower middle income,gini,2,0.2
ZMB,Zambia,Lower middle income,gov_effect,9,0.9
ZMB,Zambia,Lower middle income,gpi_sec,2,0.2
ZMB,Zambia,Lower middle income,gpi_tert,4,0.4
ZMB,Zambia,Lower middle income,inc_share_low20,2,0.2
ZMB,Zambia,Lower middle income,pop_total,10,1.0
ZMB,Zambia,Lower middle income,poverty_215,2,0.2
ZMB,Zambia,Lower middle income,sec_completion,1,0.1
ZMB,Zambia,Lower middle income,sec_enrol_gross,2,0.2
ZMB,Zambia,Lower middle income,tert_enrol_gross,0,0.0
ZMB,Zambia,Lower middle income,voice_account,9,0.9
ZMB,Zambia,Lower middle income,work_age_share,10,1.0
ZMB,Zambia,Lower middle income,youth_literacy,6,0.6
ZWE,Zimbabwe,Lower middle income,adult_literacy,1,0.1
ZWE,Zimbabwe,Lower middle income,ctrl_corrup,9,0.9
ZWE,Zimbabwe,Lower middle income,edu_spend_gdp,1,0.1
ZWE,Zimbabwe,Lower middle income,gdp_pc_ppp,10,1.0
ZWE,Zimbabwe,Lower middle income,gini,2,0.2
ZWE,Zimbabwe,Lower middle income,gov_effect,9,0.9
ZWE,Zimbabwe,Lower middle income,gpi_sec,10,1.0
ZWE,Zimbabwe,Lower middle income,gpi_tert,2,0.2
ZWE,Zimbabwe,Lower middle income,inc_share_low20,2,0.2
ZWE,Zimbabwe,Lower middle income,pop_total,10,1.0
ZWE,Zimbabwe,Lower middle income,poverty_215,2,0.2
ZWE,Zimbabwe,Lower middle income,sec_completion,10,1.0
ZWE,Zimbabwe,Lower middle income,sec_enrol_gross,10,1.0
ZWE,Zimbabwe,Lower middle income,tert_enrol_gross,2,0.2
ZWE,Zimbabwe,Lower middle income,voice_account,9,0.9
ZWE,Zimbabwe,Lower middle income,work_age_share,10,1.0
