iso3c,country,nice,year,value,_source,avail
EGY,"Egypt, Arab Rep.",gini,2021,28.5,wdi,1
EGY,"Egypt, Arab Rep.",gini,2020,,wdi,0
EGY,"Egypt, Arab Rep.",gini,2019,31.9,wdi,1
EGY,"Egypt, Arab Rep.",gini,2018,,wdi,0
EGY,"Egypt, Arab Rep.",gini,2017,31.5,wdi,1
EGY,"Egypt, Arab Rep.",gini,2016,,wdi,0
EGY,"Egypt, Arab Rep.",gini,2015,31.8,wdi,1
ERI,Eritrea,gini,2024,,wdi,0
ERI,Eritrea,gini,2023,,wdi,0
ERI,Eritrea,gini,2022,,wdi,0
ERI,Eritrea,gini,2021,,wdi,0
ERI,Eritrea,gini,2020,,wdi,0
ERI,Eritrea,gini,2019,,wdi,0
ERI,Eritrea,gini,2018,,wdi,0
ERI,Eritrea,gini,2017,,wdi,0
ERI,Eritrea,gini,2016,,wdi,0
ERI,Eritrea,gini,2015,,wdi,0
ESP,Spain,gini,2024,,wdi,0
ESP,Spain,gini,2023,33.4,wdi,1
ESP,Spain,gini,2022,33.6,wdi,1
ESP,Spain,gini,2021,33.9,wdi,1
ESP,Spain,gini,2020,34.9,wdi,1
ESP,Spain,gini,2019,34.3,wdi,1
ESP,Spain,gini,2018,34.7,wdi,1
ESP,Spain,gini,2017,34.7,wdi,1
ESP,Spain,gini,2016,35.8,wdi,1
ESP,Spain,gini,2015,36.2,wdi,1
EST,Estonia,gini,2024,,wdi,0
EST,Estonia,gini,2023,30.7,wdi,1
EST,Estonia,gini,2022,32.3,wdi,1
EST,Estonia,gini,2021,31.8,wdi,1
EST,Estonia,gini,2020,30.7,wdi,1
EST,Estonia,gini,2019,30.8,wdi,1
EST,Estonia,gini,2018,30.3,wdi,1
EST,Estonia,gini,2017,30.4,wdi,1
EST,Estonia,gini,2016,31.2,wdi,1
EST,Estonia,gini,2015,32.7,wdi,1
ETH,Ethiopia,gini,2024,,wdi,0
ETH,Ethiopia,gini,2023,,wdi,0
ETH,Ethiopia,gini,2022,,wdi,0
ETH,Ethiopia,gini,2021,31.1,wdi,1
ETH,Ethiopia,gini,2020,,wdi,0
ETH,Ethiopia,gini,2019,,wdi,0
ETH,Ethiopia,gini,2018,,wdi,0
ETH,Ethiopia,gini,2017,,wdi,0
ETH,Ethiopia,gini,2016,,wdi,0
ETH,Ethiopia,gini,2015,35.0,wdi,1
FIN,Finland,gini,2024,,wdi,0
FIN,Finland,gini,2023,27.4,wdi,1
FIN,Finland,gini,2022,27.9,wdi,1
FIN,Finland,gini,2021,27.7,wdi,1
FIN,Finland,gini,2020,27.1,wdi,1
FIN,Finland,gini,2019,27.7,wdi,1
FIN,Finland,gini,2018,27.3,wdi,1
FIN,Finland,gini,2017,27.4,wdi,1
FIN,Finland,gini,2016,27.1,wdi,1
FIN,Finland,gini,2015,27.1,wdi,1
FJI,Fiji,gini,2024,,wdi,0
FJI,Fiji,gini,2023,,wdi,0
FJI,Fiji,gini,2022,,wdi,0
FJI,Fiji,gini,2021,,wdi,0
FJI,Fiji,gini,2020,,wdi,0
FJI,Fiji,gini,2019,30.7,wdi,1
FJI,Fiji,gini,2018,,wdi,0
FJI,Fiji,gini,2017,,wdi,0
FJI,Fiji,gini,2016,,wdi,0
FJI,Fiji,gini,2015,,wdi,0
FRA,France,gini,2024,,wdi,0
FRA,France,gini,2023,31.8,wdi,1
FRA,France,gini,2022,31.2,wdi,1
FRA,France,gini,2021,31.5,wdi,1
FRA,France,gini,2020,30.7,wdi,1
FRA,France,gini,2019,31.2,wdi,1
FRA,France,gini,2018,32.4,wdi,1
FRA,France,gini,2017,31.6,wdi,1
FRA,France,gini,2016,31.9,wdi,1
FRA,France,gini,2015,32.7,wdi,1
FRO,Faroe Islands,gini,2024,,wdi,0
FRO,Faroe Islands,gini,2023,,wdi,0
FRO,Faroe Islands,gini,2022,,wdi,0
FRO,Faroe Islands,gini,2021,,wdi,0
FRO,Faroe Islands,gini,2020,,wdi,0
FRO,Faroe Islands,gini,2019,,wdi,0
FRO,Faroe Islands,gini,2018,,wdi,0
FRO,Faroe Islands,gini,2017,,wdi,0
FRO,Faroe Islands,gini,2016,,wdi,0
FRO,Faroe Islands,gini,2015,,wdi,0
FSM,"Micronesia, Fed. Sts.",gini,2024,,wdi,0
FSM,"Micronesia, Fed. Sts.",gini,2023,,wdi,0
FSM,"Micronesia, Fed. Sts.",gini,2022,,wdi,0
FSM,"Micronesia, Fed. Sts.",gini,2021,,wdi,0
FSM,"Micronesia, Fed. Sts.",gini,2020,,wdi,0
FSM,"Micronesia, Fed. Sts.",gini,2019,,wdi,0
FSM,"Micronesia, Fed. Sts.",gini,2018,,wdi,0
FSM,"Micronesia, Fed. Sts.",gini,2017,,wdi,0
FSM,"Micronesia, Fed. Sts.",gini,2016,,wdi,0
FSM,"Micronesia, Fed. Sts.",gini,2015,,wdi,0
GAB,Gabon,gini,2024,,wdi,0
GAB,Gabon,gini,2023,,wdi,0
GAB,Gabon,gini,2022,,wdi,0
GAB,Gabon,gini,2021,,wdi,0
GAB,Gabon,gini,2020,,wdi,0
GAB,Gabon,gini,2019,,wdi,0
GAB,Gabon,gini,2018,,wdi,0
GAB,Gabon,gini,2017,38.0,wdi,1
GAB,Gabon,gini,2016,,wdi,0
GAB,Gabon,gini,2015,,wdi,0
GBR,United Kingdom,gini,2024,,wdi,0
GBR,United Kingdom,gini,2023,,wdi,0
GBR,United Kingdom,gini,2022,,wdi,0
GBR,United Kingdom,gini,2021,32.4,wdi,1
GBR,United Kingdom,gini,2020,32.7,wdi,1
GBR,United Kingdom,gini,2019,32.8,wdi,1
GBR,United Kingdom,gini,2018,33.7,wdi,1
GBR,United Kingdom,gini,2017,32.6,wdi,1
GBR,United Kingdom,gini,2016,33.1,wdi,1
GBR,United Kingdom,gini,2015,33.3,wdi,1
GEO,Georgia,gini,2024,33.9,wdi,1
GEO,Georgia,gini,2023,34.8,wdi,1
GEO,Georgia,gini,2022,33.5,wdi,1
GEO,Georgia,gini,2021,34.2,wdi,1
GEO,Georgia,gini,2020,34.5,wdi,1
GEO,Georgia,gini,2019,35.9,wdi,1
GEO,Georgia,gini,2018,36.4,wdi,1
GEO,Georgia,gini,2017,37.9,wdi,1
GEO,Georgia,gini,2016,36.6,wdi,1
GEO,Georgia,gini,2015,36.5,wdi,1
GHA,Ghana,gini,2024,,wdi,0
GHA,Ghana,gini,2023,,wdi,0
GHA,Ghana,gini,2022,,wdi,0
GHA,Ghana,gini,2021,,wdi,0
GHA,Ghana,gini,2020,,wdi,0
GHA,Ghana,gini,2019,,wdi,0
GHA,Ghana,gini,2018,,wdi,0
GHA,Ghana,gini,2017,,wdi,0
GHA,Ghana,gini,2016,43.5,wdi,1
GHA,Ghana,gini,2015,,wdi,0
GIB,Gibraltar,gini,2024,,wdi,0
GIB,Gibraltar,gini,2023,,wdi,0
GIB,Gibraltar,gini,2022,,wdi,0
GIB,Gibraltar,gini,2021,,wdi,0
GIB,Gibraltar,gini,2020,,wdi,0
GIB,Gibraltar,gini,2019,,wdi,0
GIB,Gibraltar,gini,2018,,wdi,0
GIB,Gibraltar,gini,2017,,wdi,0
GIB,Gibraltar,gini,2016,,wdi,0
GIB,Gibraltar,gini,2015,,wdi,0
GIN,Guinea,gini,2024,,wdi,0
GIN,Guinea,gini,2023,,wdi,0
GIN,Guinea,gini,2022,,wdi,0
GIN,Guinea,gini,2021,,wdi,0
GIN,Guinea,gini,2020,,wdi,0
GIN,Guinea,gini,2019,,wdi,0
GIN,Guinea,gini,2018,29.6,wdi,1
GIN,Guinea,gini,2017,,wdi,0
GIN,Guinea,gini,2016,,wdi,0
GIN,Guinea,gini,2015,,wdi,0
GMB,"Gambia, The",gini,2024,,wdi,0
GMB,"Gambia, The",gini,2023,,wdi,0
GMB,"Gambia, The",gini,2022,,wdi,0
GMB,"Gambia, The",gini,2021,,wdi,0
GMB,"Gambia, The",gini,2020,38.8,wdi,1
GMB,"Gambia, The",gini,2019,,wdi,0
GMB,"Gambia, The",gini,2018,,wdi,0
GMB,"Gambia, The",gini,2017,,wdi,0
GMB,"Gambia, The",gini,2016,,wdi,0
GMB,"Gambia, The",gini,2015,35.9,wdi,1
GNB,Guinea-Bissau,gini,2024,,wdi,0
GNB,Guinea-Bissau,gini,2023,,wdi,0
GNB,Guinea-Bissau,gini,2022,,wdi,0
GNB,Guinea-Bissau,gini,2021,33.4,wdi,1
GNB,Guinea-Bissau,gini,2020,,wdi,0
GNB,Guinea-Bissau,gini,2019,,wdi,0
GNB,Guinea-Bissau,gini,2018,34.8,wdi,1
GNB,Guinea-Bissau,gini,2017,,wdi,0
GNB,Guinea-Bissau,gini,2016,,wdi,0
GNB,Guinea-Bissau,gini,2015,,wdi,0
GNQ,Equatorial Guinea,gini,2024,,wdi,0
GNQ,Equatorial Guinea,gini,2023,,wdi,0
GNQ,Equatorial Guinea,gini,2022,38.5,wdi,1
GNQ,Equatorial Guinea,gini,2021,,wdi,0
GNQ,Equatorial Guinea,gini,2020,,wdi,0
GNQ,Equatorial Guinea,gini,2019,,wdi,0
GNQ,Equatorial Guinea,gini,2018,,wdi,0
GNQ,Equatorial Guinea,gini,2017,,wdi,0
GNQ,Equatorial Guinea,gini,2016,,wdi,0
GNQ,Equatorial Guinea,gini,2015,,wdi,0
GRC,Greece,gini,2024,,wdi,0
GRC,Greece,gini,2023,33.4,wdi,1
GRC,Greece,gini,2022,33.4,wdi,1
GRC,Greece,gini,2021,32.9,wdi,1
GRC,Greece,gini,2020,33.6,wdi,1
GRC,Greece,gini,2019,33.1,wdi,1
GRC,Greece,gini,2018,32.9,wdi,1
GRC,Greece,gini,2017,34.4,wdi,1
GRC,Greece,gini,2016,35.0,wdi,1
GRC,Greece,gini,2015,36.0,wdi,1
GRD,Grenada,gini,2024,,wdi,0
GRD,Grenada,gini,2023,,wdi,0
GRD,Grenada,gini,2022,,wdi,0
GRD,Grenada,gini,2021,,wdi,0
GRD,Grenada,gini,2020,,wdi,0
GRD,Grenada,gini,2019,,wdi,0
GRD,Grenada,gini,2018,43.8,wdi,1
GRD,Grenada,gini,2017,,wdi,0
GRD,Grenada,gini,2016,,wdi,0
GRD,Grenada,gini,2015,,wdi,0
GRL,Greenland,gini,2024,,wdi,0
GRL,Greenland,gini,2023,,wdi,0
GRL,Greenland,gini,2022,,wdi,0
GRL,Greenland,gini,2021,,wdi,0
GRL,Greenland,gini,2020,,wdi,0
GRL,Greenland,gini,2019,,wdi,0
GRL,Greenland,gini,2018,,wdi,0
GRL,Greenland,gini,2017,,wdi,0
GRL,Greenland,gini,2016,,wdi,0
GRL,Greenland,gini,2015,,wdi,0
GTM,Guatemala,gini,2024,,wdi,0
GTM,Guatemala,gini,2023,45.2,wdi,1
GTM,Guatemala,gini,2022,,wdi,0
GTM,Guatemala,gini,2021,,wdi,0
GTM,Guatemala,gini,2020,,wdi,0
GTM,Guatemala,gini,2019,,wdi,0
GTM,Guatemala,gini,2018,,wdi,0
GTM,Guatemala,gini,2017,,wdi,0
GTM,Guatemala,gini,2016,,wdi,0
GTM,Guatemala,gini,2015,,wdi,0
GUM,Guam,gini,2024,,wdi,0
GUM,Guam,gini,2023,,wdi,0
GUM,Guam,gini,2022,,wdi,0
GUM,Guam,gini,2021,,wdi,0
GUM,Guam,gini,2020,,wdi,0
GUM,Guam,gini,2019,,wdi,0
GUM,Guam,gini,2018,,wdi,0
GUM,Guam,gini,2017,,wdi,0
GUM,Guam,gini,2016,,wdi,0
GUM,Guam,gini,2015,,wdi,0
GUY,Guyana,gini,2024,,wdi,0
GUY,Guyana,gini,2023,,wdi,0
GUY,Guyana,gini,2022,,wdi,0
GUY,Guyana,gini,2021,,wdi,0
GUY,Guyana,gini,2020,,wdi,0
GUY,Guyana,gini,2019,,wdi,0
GUY,Guyana,gini,2018,,wdi,0
GUY,Guyana,gini,2017,,wdi,0
GUY,Guyana,gini,2016,,wdi,0
GUY,Guyana,gini,2015,,wdi,0
HKG,"Hong Kong SAR, China",gini,2024,,wdi,0
HKG,"Hong Kong SAR, China",gini,2023,,wdi,0
HKG,"Hong Kong SAR, China",gini,2022,,wdi,0
HKG,"Hong Kong SAR, China",gini,2021,,wdi,0
HKG,"Hong Kong SAR, China",gini,2020,,wdi,0
HKG,"Hong Kong SAR, China",gini,2019,,wdi,0
HKG,"Hong Kong SAR, China",gini,2018,,wdi,0
HKG,"Hong Kong SAR, China",gini,2017,,wdi,0
HKG,"Hong Kong SAR, China",gini,2016,,wdi,0
HKG,"Hong Kong SAR, China",gini,2015,,wdi,0
HND,Honduras,gini,2024,45.7,wdi,1
HND,Honduras,gini,2023,46.8,wdi,1
HND,Honduras,gini,2022,,wdi,0
HND,Honduras,gini,2021,,wdi,0
HND,Honduras,gini,2020,,wdi,0
HND,Honduras,gini,2019,48.2,wdi,1
HND,Honduras,gini,2018,48.9,wdi,1
HND,Honduras,gini,2017,49.4,wdi,1
HND,Honduras,gini,2016,49.8,wdi,1
HND,Honduras,gini,2015,49.2,wdi,1
HRV,Croatia,gini,2024,,wdi,0
HRV,Croatia,gini,2023,30.1,wdi,1
HRV,Croatia,gini,2022,30.0,wdi,1
HRV,Croatia,gini,2021,28.9,wdi,1
HRV,Croatia,gini,2020,29.5,wdi,1
HRV,Croatia,gini,2019,28.9,wdi,1
HRV,Croatia,gini,2018,29.7,wdi,1
HRV,Croatia,gini,2017,30.4,wdi,1
HRV,Croatia,gini,2016,30.9,wdi,1
HRV,Croatia,gini,2015,31.1,wdi,1
HTI,Haiti,gini,2024,,wdi,0
HTI,Haiti,gini,2023,,wdi,0
HTI,Haiti,gini,2022,,wdi,0
HTI,Haiti,gini,2021,,wdi,0
HTI,Haiti,gini,2020,,wdi,0
HTI,Haiti,gini,2019,,wdi,0
HTI,Haiti,gini,2018,,wdi,0
HTI,Haiti,gini,2017,,wdi,0
HTI,Haiti,gini,2016,,wdi,0
HTI,Haiti,gini,2015,,wdi,0
HUN,Hungary,gini,2024,,wdi,0
HUN,Hungary,gini,2023,,wdi,0
HUN,Hungary,gini,2022,,wdi,0
HUN,Hungary,gini,2021,,wdi,0
HUN,Hungary,gini,2020,,wdi,0
HUN,Hungary,gini,2019,,wdi,0
HUN,Hungary,gini,2018,,wdi,0
HUN,Hungary,gini,2017,30.6,wdi,1
HUN,Hungary,gini,2016,30.3,wdi,1
HUN,Hungary,gini,2015,30.4,wdi,1
IDN,Indonesia,gini,2024,34.9,wdi,1
IDN,Indonesia,gini,2023,36.1,wdi,1
IDN,Indonesia,gini,2022,35.5,wdi,1
IDN,Indonesia,gini,2021,35.5,wdi,1
IDN,Indonesia,gini,2020,35.3,wdi,1
IDN,Indonesia,gini,2019,35.4,wdi,1
IDN,Indonesia,gini,2018,36.3,wdi,1
IDN,Indonesia,gini,2017,36.4,wdi,1
IDN,Indonesia,gini,2016,36.9,wdi,1
IDN,Indonesia,gini,2015,38.2,wdi,1
IMN,Isle of Man,gini,2024,,wdi,0
IMN,Isle of Man,gini,2023,,wdi,0
IMN,Isle of Man,gini,2022,,wdi,0
IMN,Isle of Man,gini,2021,,wdi,0
IMN,Isle of Man,gini,2020,,wdi,0
IMN,Isle of Man,gini,2019,,wdi,0
IMN,Isle of Man,gini,2018,,wdi,0
IMN,Isle of Man,gini,2017,,wdi,0
IMN,Isle of Man,gini,2016,,wdi,0
IMN,Isle of Man,gini,2015,,wdi,0
IND,India,gini,2024,,wdi,0
IND,India,gini,2023,,wdi,0
IND,India,gini,2022,25.5,wdi,1
IND,India,gini,2021,,wdi,0
IND,India,gini,2020,,wdi,0
IND,India,gini,2019,,wdi,0
IND,India,gini,2018,,wdi,0
IND,India,gini,2017,,wdi,0
IND,India,gini,2016,,wdi,0
IND,India,gini,2015,,wdi,0
IRL,Ireland,gini,2024,,wdi,0
IRL,Ireland,gini,2023,29.0,wdi,1
IRL,Ireland,gini,2022,29.9,wdi,1
IRL,Ireland,gini,2021,29.4,wdi,1
IRL,Ireland,gini,2020,29.2,wdi,1
IRL,Ireland,gini,2019,30.3,wdi,1
IRL,Ireland,gini,2018,30.6,wdi,1
IRL,Ireland,gini,2017,31.4,wdi,1
IRL,Ireland,gini,2016,32.8,wdi,1
IRL,Ireland,gini,2015,31.8,wdi,1
IRN,"Iran, Islamic Rep.",gini,2024,,wdi,0
IRN,"Iran, Islamic Rep.",gini,2023,35.9,wdi,1
IRN,"Iran, Islamic Rep.",gini,2022,34.8,wdi,1
IRN,"Iran, Islamic Rep.",gini,2021,35.5,wdi,1
IRN,"Iran, Islamic Rep.",gini,2020,35.8,wdi,1
IRN,"Iran, Islamic Rep.",gini,2019,36.5,wdi,1
IRN,"Iran, Islamic Rep.",gini,2018,37.4,wdi,1
IRN,"Iran, Islamic Rep.",gini,2017,36.7,wdi,1
IRN,"Iran, Islamic Rep.",gini,2016,35.9,wdi,1
IRN,"Iran, Islamic Rep.",gini,2015,35.3,wdi,1
IRQ,Iraq,gini,2024,,wdi,0
IRQ,Iraq,gini,2023,29.8,wdi,1
IRQ,Iraq,gini,2022,,wdi,0
IRQ,Iraq,gini,2021,,wdi,0
IRQ,Iraq,gini,2020,,wdi,0
IRQ,Iraq,gini,2019,,wdi,0
IRQ,Iraq,gini,2018,,wdi,0
IRQ,Iraq,gini,2017,,wdi,0
IRQ,Iraq,gini,2016,,wdi,0
IRQ,Iraq,gini,2015,,wdi,0
ISL,Iceland,gini,2024,,wdi,0
ISL,Iceland,gini,2023,,wdi,0
ISL,Iceland,gini,2022,,wdi,0
ISL,Iceland,gini,2021,,wdi,0
ISL,Iceland,gini,2020,,wdi,0
ISL,Iceland,gini,2019,26.8,wdi,1
ISL,Iceland,gini,2018,26.6,wdi,1
ISL,Iceland,gini,2017,26.1,wdi,1
ISL,Iceland,gini,2016,27.2,wdi,1
ISL,Iceland,gini,2015,26.8,wdi,1
ISR,Israel,gini,2024,,wdi,0
ISR,Israel,gini,2023,,wdi,0
ISR,Israel,gini,2022,38.3,wdi,1
ISR,Israel,gini,2021,37.9,wdi,1
ISR,Israel,gini,2020,37.8,wdi,1
ISR,Israel,gini,2019,38.3,wdi,1
ISR,Israel,gini,2018,38.6,wdi,1
ISR,Israel,gini,2017,38.2,wdi,1
ISR,Israel,gini,2016,39.0,wdi,1
ISR,Israel,gini,2015,39.7,wdi,1
ITA,Italy,gini,2024,,wdi,0
ITA,Italy,gini,2023,34.3,wdi,1
ITA,Italy,gini,2022,33.7,wdi,1
ITA,Italy,gini,2021,34.8,wdi,1
ITA,Italy,gini,2020,35.2,wdi,1
ITA,Italy,gini,2019,34.6,wdi,1
ITA,Italy,gini,2018,35.2,wdi,1
ITA,Italy,gini,2017,35.9,wdi,1
ITA,Italy,gini,2016,35.2,wdi,1
ITA,Italy,gini,2015,35.4,wdi,1
JAM,Jamaica,gini,2024,,wdi,0
JAM,Jamaica,gini,2023,,wdi,0
JAM,Jamaica,gini,2022,,wdi,0
JAM,Jamaica,gini,2021,39.9,wdi,1
JAM,Jamaica,gini,2020,,wdi,0
JAM,Jamaica,gini,2019,,wdi,0
JAM,Jamaica,gini,2018,35.3,wdi,1
JAM,Jamaica,gini,2017,,wdi,0
JAM,Jamaica,gini,2016,,wdi,0
JAM,Jamaica,gini,2015,,wdi,0
JOR,Jordan,gini,2024,,wdi,0
JOR,Jordan,gini,2023,,wdi,0
JOR,Jordan,gini,2022,,wdi,0
JOR,Jordan,gini,2021,,wdi,0
JOR,Jordan,gini,2020,,wdi,0
JOR,Jordan,gini,2019,,wdi,0
JOR,Jordan,gini,2018,,wdi,0
JOR,Jordan,gini,2017,,wdi,0
JOR,Jordan,gini,2016,,wdi,0
JOR,Jordan,gini,2015,,wdi,0
JPN,Japan,gini,2024,,wdi,0
JPN,Japan,gini,2023,,wdi,0
JPN,Japan,gini,2022,,wdi,0
JPN,Japan,gini,2021,,wdi,0
JPN,Japan,gini,2020,32.3,wdi,1
JPN,Japan,gini,2019,33.0,wdi,1
JPN,Japan,gini,2018,32.9,wdi,1
JPN,Japan,gini,2017,31.8,wdi,1
JPN,Japan,gini,2016,31.8,wdi,1
JPN,Japan,gini,2015,30.7,wdi,1
KAZ,Kazakhstan,gini,2024,,wdi,0
KAZ,Kazakhstan,gini,2023,,wdi,0
KAZ,Kazakhstan,gini,2022,,wdi,0
KAZ,Kazakhstan,gini,2021,29.2,wdi,1
KAZ,Kazakhstan,gini,2020,28.7,wdi,1
KAZ,Kazakhstan,gini,2019,28.0,wdi,1
KAZ,Kazakhstan,gini,2018,27.8,wdi,1
KAZ,Kazakhstan,gini,2017,27.5,wdi,1
KAZ,Kazakhstan,gini,2016,27.2,wdi,1
KAZ,Kazakhstan,gini,2015,26.8,wdi,1
KEN,Kenya,gini,2024,,wdi,0
KEN,Kenya,gini,2023,,wdi,0
KEN,Kenya,gini,2022,38.5,wdi,1
KEN,Kenya,gini,2021,38.7,wdi,1
KEN,Kenya,gini,2020,36.2,wdi,1
KEN,Kenya,gini,2019,,wdi,0
KEN,Kenya,gini,2018,,wdi,0
KEN,Kenya,gini,2017,,wdi,0
KEN,Kenya,gini,2016,,wdi,0
KEN,Kenya,gini,2015,40.8,wdi,1
KGZ,Kyrgyz Republic,gini,2024,27.5,wdi,1
KGZ,Kyrgyz Republic,gini,2023,27.2,wdi,1
KGZ,Kyrgyz Republic,gini,2022,26.4,wdi,1
KGZ,Kyrgyz Republic,gini,2021,28.8,wdi,1
KGZ,Kyrgyz Republic,gini,2020,29.0,wdi,1
KGZ,Kyrgyz Republic,gini,2019,29.7,wdi,1
KGZ,Kyrgyz Republic,gini,2018,27.7,wdi,1
KGZ,Kyrgyz Republic,gini,2017,27.3,wdi,1
KGZ,Kyrgyz Republic,gini,2016,26.8,wdi,1
KGZ,Kyrgyz Republic,gini,2015,29.0,wdi,1
KHM,Cambodia,gini,2024,,wdi,0
KHM,Cambodia,gini,2023,,wdi,0
KHM,Cambodia,gini,2022,,wdi,0
KHM,Cambodia,gini,2021,,wdi,0
KHM,Cambodia,gini,2020,,wdi,0
KHM,Cambodia,gini,2019,,wdi,0
KHM,Cambodia,gini,2018,,wdi,0
KHM,Cambodia,gini,2017,,wdi,0
KHM,Cambodia,gini,2016,,wdi,0
KHM,Cambodia,gini,2015,,wdi,0
KIR,Kiribati,gini,2024,,wdi,0
KIR,Kiribati,gini,2023,24.7,wdi,1
KIR,Kiribati,gini,2022,,wdi,0
KIR,Kiribati,gini,2021,,wdi,0
KIR,Kiribati,gini,2020,,wdi,0
KIR,Kiribati,gini,2019,27.8,wdi,1
KIR,Kiribati,gini,2018,,wdi,0
KIR,Kiribati,gini,2017,,wdi,0
KIR,Kiribati,gini,2016,,wdi,0
KIR,Kiribati,gini,2015,,wdi,0
KNA,St. Kitts and Nevis,gini,2024,,wdi,0
KNA,St. Kitts and Nevis,gini,2023,,wdi,0
KNA,St. Kitts and Nevis,gini,2022,,wdi,0
KNA,St. Kitts and Nevis,gini,2021,,wdi,0
KNA,St. Kitts and Nevis,gini,2020,,wdi,0
KNA,St. Kitts and Nevis,gini,2019,,wdi,0
KNA,St. Kitts and Nevis,gini,2018,,wdi,0
KNA,St. Kitts and Nevis,gini,2017,,wdi,0
KNA,St. Kitts and Nevis,gini,2016,,wdi,0
KNA,St. Kitts and Nevis,gini,2015,,wdi,0
KOR,"Korea, Rep.",gini,2024,,wdi,0
KOR,"Korea, Rep.",gini,2023,,wdi,0
KOR,"Korea, Rep.",gini,2022,,wdi,0
KOR,"Korea, Rep.",gini,2021,32.9,wdi,1
KOR,"Korea, Rep.",gini,2020,32.7,wdi,1
KOR,"Korea, Rep.",gini,2019,33.2,wdi,1
KOR,"Korea, Rep.",gini,2018,33.7,wdi,1
KOR,"Korea, Rep.",gini,2017,34.9,wdi,1
KOR,"Korea, Rep.",gini,2016,35.2,wdi,1
KOR,"Korea, Rep.",gini,2015,,wdi,0
KWT,Kuwait,gini,2024,,wdi,0
KWT,Kuwait,gini,2023,,wdi,0
KWT,Kuwait,gini,2022,,wdi,0
KWT,Kuwait,gini,2021,,wdi,0
KWT,Kuwait,gini,2020,,wdi,0
KWT,Kuwait,gini,2019,,wdi,0
KWT,Kuwait,gini,2018,,wdi,0
KWT,Kuwait,gini,2017,,wdi,0
KWT,Kuwait,gini,2016,,wdi,0
KWT,Kuwait,gini,2015,,wdi,0
LAO,Lao PDR,gini,2024,34.7,wdi,1
LAO,Lao PDR,gini,2023,,wdi,0
LAO,Lao PDR,gini,2022,,wdi,0
LAO,Lao PDR,gini,2021,,wdi,0
LAO,Lao PDR,gini,2020,,wdi,0
LAO,Lao PDR,gini,2019,,wdi,0
LAO,Lao PDR,gini,2018,38.8,wdi,1
LAO,Lao PDR,gini,2017,,wdi,0
LAO,Lao PDR,gini,2016,,wdi,0
LAO,Lao PDR,gini,2015,,wdi,0
LBN,Lebanon,gini,2024,,wdi,0
LBN,Lebanon,gini,2023,,wdi,0
LBN,Lebanon,gini,2022,35.5,wdi,1
LBN,Lebanon,gini,2021,,wdi,0
LBN,Lebanon,gini,2020,,wdi,0
LBN,Lebanon,gini,2019,,wdi,0
LBN,Lebanon,gini,2018,,wdi,0
LBN,Lebanon,gini,2017,,wdi,0
LBN,Lebanon,gini,2016,,wdi,0
LBN,Lebanon,gini,2015,,wdi,0
LBR,Liberia,gini,2024,,wdi,0
LBR,Liberia,gini,2023,,wdi,0
LBR,Liberia,gini,2022,,wdi,0
LBR,Liberia,gini,2021,,wdi,0
LBR,Liberia,gini,2020,,wdi,0
LBR,Liberia,gini,2019,,wdi,0
LBR,Liberia,gini,2018,,wdi,0
LBR,Liberia,gini,2017,,wdi,0
LBR,Liberia,gini,2016,35.3,wdi,1
LBR,Liberia,gini,2015,,wdi,0
LBY,Libya,gini,2024,,wdi,0
LBY,Libya,gini,2023,,wdi,0
LBY,Libya,gini,2022,,wdi,0
LBY,Libya,gini,2021,,wdi,0
LBY,Libya,gini,2020,,wdi,0
LBY,Libya,gini,2019,,wdi,0
LBY,Libya,gini,2018,,wdi,0
LBY,Libya,gini,2017,,wdi,0
LBY,Libya,gini,2016,,wdi,0
LBY,Libya,gini,2015,,wdi,0
LCA,St. Lucia,gini,2024,,wdi,0
LCA,St. Lucia,gini,2023,,wdi,0
LCA,St. Lucia,gini,2022,,wdi,0
LCA,St. Lucia,gini,2021,,wdi,0
LCA,St. Lucia,gini,2020,,wdi,0
LCA,St. Lucia,gini,2019,,wdi,0
LCA,St. Lucia,gini,2018,,wdi,0
LCA,St. Lucia,gini,2017,,wdi,0
LCA,St. Lucia,gini,2016,,wdi,0
LCA,St. Lucia,gini,2015,43.7,wdi,1
LIE,Liechtenstein,gini,2024,,wdi,0
LIE,Liechtenstein,gini,2023,,wdi,0
LIE,Liechtenstein,gini,2022,,wdi,0
LIE,Liechtenstein,gini,2021,,wdi,0
LIE,Liechtenstein,gini,2020,,wdi,0
LIE,Liechtenstein,gini,2019,,wdi,0
LIE,Liechtenstein,gini,2018,,wdi,0
LIE,Liechtenstein,gini,2017,,wdi,0
LIE,Liechtenstein,gini,2016,,wdi,0
LIE,Liechtenstein,gini,2015,,wdi,0
LKA,Sri Lanka,gini,2024,,wdi,0
LKA,Sri Lanka,gini,2023,,wdi,0
LKA,Sri Lanka,gini,2022,,wdi,0
LKA,Sri Lanka,gini,2021,,wdi,0
LKA,Sri Lanka,gini,2020,,wdi,0
LKA,Sri Lanka,gini,2019,37.7,wdi,1
LKA,Sri Lanka,gini,2018,,wdi,0
LKA,Sri Lanka,gini,2017,,wdi,0
LKA,Sri Lanka,gini,2016,39.3,wdi,1
LKA,Sri Lanka,gini,2015,,wdi,0
LSO,Lesotho,gini,2024,,wdi,0
LSO,Lesotho,gini,2023,,wdi,0
LSO,Lesotho,gini,2022,,wdi,0
