iso3c,country,nice,year,avail,income_group
URY,Uruguay,gdp_pc_ppp,2018,1,High income
URY,Uruguay,gdp_pc_ppp,2019,1,High income
URY,Uruguay,gdp_pc_ppp,2020,1,High income
URY,Uruguay,gdp_pc_ppp,2021,1,High income
URY,Uruguay,gdp_pc_ppp,2022,1,High income
URY,Uruguay,gdp_pc_ppp,2023,1,High income
URY,Uruguay,gdp_pc_ppp,2024,1,High income
URY,Uruguay,gini,2015,1,High income
URY,Uruguay,gini,2016,1,High income
URY,Uruguay,gini,2017,1,High income
URY,Uruguay,gini,2018,1,High income
URY,Uruguay,gini,2019,1,High income
URY,Uruguay,gini,2020,1,High income
URY,Uruguay,gini,2021,1,High income
URY,Uruguay,gini,2022,1,High income
URY,Uruguay,gini,2023,1,High income
URY,Uruguay,gini,2024,1,High income
URY,Uruguay,gov_effect,2015,1,High income
URY,Uruguay,gov_effect,2016,1,High income
URY,Uruguay,gov_effect,2017,1,High income
URY,Uruguay,gov_effect,2018,1,High income
URY,Uruguay,gov_effect,2019,1,High income
URY,Uruguay,gov_effect,2020,1,High income
URY,Uruguay,gov_effect,2021,1,High income
URY,Uruguay,gov_effect,2022,1,High income
URY,Uruguay,gov_effect,2023,1,High income
URY,Uruguay,gov_effect,2024,0,High income
URY,Uruguay,gpi_sec,2015,1,High income
URY,Uruguay,gpi_sec,2016,1,High income
URY,Uruguay,gpi_sec,2017,1,High income
URY,Uruguay,gpi_sec,2018,1,High income
URY,Uruguay,gpi_sec,2019,1,High income
URY,Uruguay,gpi_sec,2020,1,High income
URY,Uruguay,gpi_sec,2021,0,High income
URY,Uruguay,gpi_sec,2022,1,High income
URY,Uruguay,gpi_sec,2023,1,High income
URY,Uruguay,gpi_sec,2024,0,High income
URY,Uruguay,gpi_tert,2015,0,High income
URY,Uruguay,gpi_tert,2016,0,High income
URY,Uruguay,gpi_tert,2017,1,High income
URY,Uruguay,gpi_tert,2018,1,High income
URY,Uruguay,gpi_tert,2019,1,High income
URY,Uruguay,gpi_tert,2020,1,High income
URY,Uruguay,gpi_tert,2021,1,High income
URY,Uruguay,gpi_tert,2022,1,High income
URY,Uruguay,gpi_tert,2023,1,High income
URY,Uruguay,gpi_tert,2024,0,High income
URY,Uruguay,inc_share_low20,2015,1,High income
URY,Uruguay,inc_share_low20,2016,1,High income
URY,Uruguay,inc_share_low20,2017,1,High income
URY,Uruguay,inc_share_low20,2018,1,High income
URY,Uruguay,inc_share_low20,2019,1,High income
URY,Uruguay,inc_share_low20,2020,1,High income
URY,Uruguay,inc_share_low20,2021,1,High income
URY,Uruguay,inc_share_low20,2022,1,High income
URY,Uruguay,inc_share_low20,2023,1,High income
URY,Uruguay,inc_share_low20,2024,1,High income
URY,Uruguay,pop_total,2015,1,High income
URY,Uruguay,pop_total,2016,1,High income
URY,Uruguay,pop_total,2017,1,High income
URY,Uruguay,pop_total,2018,1,High income
URY,Uruguay,pop_total,2019,1,High income
URY,Uruguay,pop_total,2020,1,High income
URY,Uruguay,pop_total,2021,1,High income
URY,Uruguay,pop_total,2022,1,High income
URY,Uruguay,pop_total,2023,1,High income
URY,Uruguay,pop_total,2024,1,High income
URY,Uruguay,poverty_215,2015,1,High income
URY,Uruguay,poverty_215,2016,1,High income
URY,Uruguay,poverty_215,2017,1,High income
URY,Uruguay,poverty_215,2018,1,High income
URY,Uruguay,poverty_215,2019,1,High income
URY,Uruguay,poverty_215,2020,1,High income
URY,Uruguay,poverty_215,2021,1,High income
URY,Uruguay,poverty_215,2022,1,High income
URY,Uruguay,poverty_215,2023,1,High income
URY,Uruguay,poverty_215,2024,1,High income
URY,Uruguay,sec_completion,2015,1,High income
URY,Uruguay,sec_completion,2016,1,High income
URY,Uruguay,sec_completion,2017,1,High income
URY,Uruguay,sec_completion,2018,1,High income
URY,Uruguay,sec_completion,2019,1,High income
URY,Uruguay,sec_completion,2020,1,High income
URY,Uruguay,sec_completion,2021,1,High income
URY,Uruguay,sec_completion,2022,1,High income
URY,Uruguay,sec_completion,2023,1,High income
URY,Uruguay,sec_completion,2024,0,High income
URY,Uruguay,sec_enrol_gross,2015,1,High income
URY,Uruguay,sec_enrol_gross,2016,1,High income
URY,Uruguay,sec_enrol_gross,2017,1,High income
URY,Uruguay,sec_enrol_gross,2018,1,High income
URY,Uruguay,sec_enrol_gross,2019,1,High income
URY,Uruguay,sec_enrol_gross,2020,1,High income
URY,Uruguay,sec_enrol_gross,2021,1,High income
URY,Uruguay,sec_enrol_gross,2022,1,High income
URY,Uruguay,sec_enrol_gross,2023,1,High income
URY,Uruguay,sec_enrol_gross,2024,0,High income
URY,Uruguay,tert_enrol_gross,2015,1,High income
URY,Uruguay,tert_enrol_gross,2016,1,High income
URY,Uruguay,tert_enrol_gross,2017,1,High income
URY,Uruguay,tert_enrol_gross,2018,1,High income
URY,Uruguay,tert_enrol_gross,2019,1,High income
URY,Uruguay,tert_enrol_gross,2020,1,High income
URY,Uruguay,tert_enrol_gross,2021,1,High income
URY,Uruguay,tert_enrol_gross,2022,1,High income
URY,Uruguay,tert_enrol_gross,2023,1,High income
URY,Uruguay,tert_enrol_gross,2024,0,High income
URY,Uruguay,voice_account,2015,1,High income
URY,Uruguay,voice_account,2016,1,High income
URY,Uruguay,voice_account,2017,1,High income
URY,Uruguay,voice_account,2018,1,High income
URY,Uruguay,voice_account,2019,1,High income
URY,Uruguay,voice_account,2020,1,High income
URY,Uruguay,voice_account,2021,1,High income
URY,Uruguay,voice_account,2022,1,High income
URY,Uruguay,voice_account,2023,1,High income
URY,Uruguay,voice_account,2024,0,High income
URY,Uruguay,work_age_share,2015,1,High income
URY,Uruguay,work_age_share,2016,1,High income
URY,Uruguay,work_age_share,2017,1,High income
URY,Uruguay,work_age_share,2018,1,High income
URY,Uruguay,work_age_share,2019,1,High income
URY,Uruguay,work_age_share,2020,1,High income
URY,Uruguay,work_age_share,2021,1,High income
URY,Uruguay,work_age_share,2022,1,High income
URY,Uruguay,work_age_share,2023,1,High income
URY,Uruguay,work_age_share,2024,1,High income
URY,Uruguay,youth_literacy,2015,1,High income
URY,Uruguay,youth_literacy,2016,1,High income
URY,Uruguay,youth_literacy,2017,1,High income
URY,Uruguay,youth_literacy,2018,1,High income
URY,Uruguay,youth_literacy,2019,1,High income
URY,Uruguay,youth_literacy,2020,1,High income
URY,Uruguay,youth_literacy,2021,1,High income
URY,Uruguay,youth_literacy,2022,1,High income
URY,Uruguay,youth_literacy,2023,1,High income
URY,Uruguay,youth_literacy,2024,1,High income
VIR,Virgin Islands (U.S.),adult_literacy,2015,0,High income
VIR,Virgin Islands (U.S.),adult_literacy,2016,0,High income
VIR,Virgin Islands (U.S.),adult_literacy,2017,0,High income
VIR,Virgin Islands (U.S.),adult_literacy,2018,0,High income
VIR,Virgin Islands (U.S.),adult_literacy,2019,0,High income
VIR,Virgin Islands (U.S.),adult_literacy,2020,0,High income
VIR,Virgin Islands (U.S.),adult_literacy,2021,0,High income
VIR,Virgin Islands (U.S.),adult_literacy,2022,0,High income
VIR,Virgin Islands (U.S.),adult_literacy,2023,0,High income
VIR,Virgin Islands (U.S.),adult_literacy,2024,0,High income
VIR,Virgin Islands (U.S.),ctrl_corrup,2015,0,High income
VIR,Virgin Islands (U.S.),ctrl_corrup,2016,0,High income
VIR,Virgin Islands (U.S.),ctrl_corrup,2017,0,High income
VIR,Virgin Islands (U.S.),ctrl_corrup,2018,0,High income
VIR,Virgin Islands (U.S.),ctrl_corrup,2019,0,High income
VIR,Virgin Islands (U.S.),ctrl_corrup,2020,0,High income
VIR,Virgin Islands (U.S.),ctrl_corrup,2021,0,High income
VIR,Virgin Islands (U.S.),ctrl_corrup,2022,0,High income
VIR,Virgin Islands (U.S.),ctrl_corrup,2023,0,High income
VIR,Virgin Islands (U.S.),ctrl_corrup,2024,0,High income
VIR,Virgin Islands (U.S.),edu_spend_gdp,2015,0,High income
VIR,Virgin Islands (U.S.),edu_spend_gdp,2016,0,High income
VIR,Virgin Islands (U.S.),edu_spend_gdp,2017,0,High income
VIR,Virgin Islands (U.S.),edu_spend_gdp,2018,0,High income
VIR,Virgin Islands (U.S.),edu_spend_gdp,2019,0,High income
VIR,Virgin Islands (U.S.),edu_spend_gdp,2020,0,High income
VIR,Virgin Islands (U.S.),edu_spend_gdp,2021,0,High income
VIR,Virgin Islands (U.S.),edu_spend_gdp,2022,0,High income
VIR,Virgin Islands (U.S.),edu_spend_gdp,2023,0,High income
VIR,Virgin Islands (U.S.),edu_spend_gdp,2024,0,High income
VIR,Virgin Islands (U.S.),gdp_pc_ppp,2015,1,High income
VIR,Virgin Islands (U.S.),gdp_pc_ppp,2016,1,High income
VIR,Virgin Islands (U.S.),gdp_pc_ppp,2017,1,High income
VIR,Virgin Islands (U.S.),gdp_pc_ppp,2018,1,High income
VIR,Virgin Islands (U.S.),gdp_pc_ppp,2019,1,High income
VIR,Virgin Islands (U.S.),gdp_pc_ppp,2020,1,High income
VIR,Virgin Islands (U.S.),gdp_pc_ppp,2021,1,High income
VIR,Virgin Islands (U.S.),gdp_pc_ppp,2022,1,High income
VIR,Virgin Islands (U.S.),gdp_pc_ppp,2023,0,High income
VIR,Virgin Islands (U.S.),gdp_pc_ppp,2024,0,High income
VIR,Virgin Islands (U.S.),gini,2015,0,High income
VIR,Virgin Islands (U.S.),gini,2016,0,High income
VIR,Virgin Islands (U.S.),gini,2017,0,High income
VIR,Virgin Islands (U.S.),gini,2018,0,High income
VIR,Virgin Islands (U.S.),gini,2019,0,High income
VIR,Virgin Islands (U.S.),gini,2020,0,High income
VIR,Virgin Islands (U.S.),gini,2021,0,High income
VIR,Virgin Islands (U.S.),gini,2022,0,High income
VIR,Virgin Islands (U.S.),gini,2023,0,High income
VIR,Virgin Islands (U.S.),gini,2024,0,High income
VIR,Virgin Islands (U.S.),gov_effect,2015,0,High income
VIR,Virgin Islands (U.S.),gov_effect,2016,0,High income
VIR,Virgin Islands (U.S.),gov_effect,2017,0,High income
VIR,Virgin Islands (U.S.),gov_effect,2018,0,High income
VIR,Virgin Islands (U.S.),gov_effect,2019,0,High income
VIR,Virgin Islands (U.S.),gov_effect,2020,0,High income
VIR,Virgin Islands (U.S.),gov_effect,2021,0,High income
VIR,Virgin Islands (U.S.),gov_effect,2022,0,High income
VIR,Virgin Islands (U.S.),gov_effect,2023,0,High income
VIR,Virgin Islands (U.S.),gov_effect,2024,0,High income
VIR,Virgin Islands (U.S.),gpi_sec,2015,0,High income
VIR,Virgin Islands (U.S.),gpi_sec,2016,0,High income
VIR,Virgin Islands (U.S.),gpi_sec,2017,0,High income
VIR,Virgin Islands (U.S.),gpi_sec,2018,0,High income
VIR,Virgin Islands (U.S.),gpi_sec,2019,0,High income
VIR,Virgin Islands (U.S.),gpi_sec,2020,0,High income
VIR,Virgin Islands (U.S.),gpi_sec,2021,0,High income
VIR,Virgin Islands (U.S.),gpi_sec,2022,0,High income
VIR,Virgin Islands (U.S.),gpi_sec,2023,0,High income
VIR,Virgin Islands (U.S.),gpi_sec,2024,0,High income
VIR,Virgin Islands (U.S.),gpi_tert,2015,0,High income
VIR,Virgin Islands (U.S.),gpi_tert,2016,0,High income
VIR,Virgin Islands (U.S.),gpi_tert,2017,0,High income
VIR,Virgin Islands (U.S.),gpi_tert,2018,0,High income
VIR,Virgin Islands (U.S.),gpi_tert,2019,0,High income
VIR,Virgin Islands (U.S.),gpi_tert,2020,0,High income
VIR,Virgin Islands (U.S.),gpi_tert,2021,0,High income
VIR,Virgin Islands (U.S.),gpi_tert,2022,0,High income
VIR,Virgin Islands (U.S.),gpi_tert,2023,0,High income
VIR,Virgin Islands (U.S.),gpi_tert,2024,0,High income
VIR,Virgin Islands (U.S.),inc_share_low20,2015,0,High income
VIR,Virgin Islands (U.S.),inc_share_low20,2016,0,High income
VIR,Virgin Islands (U.S.),inc_share_low20,2017,0,High income
VIR,Virgin Islands (U.S.),inc_share_low20,2018,0,High income
VIR,Virgin Islands (U.S.),inc_share_low20,2019,0,High income
VIR,Virgin Islands (U.S.),inc_share_low20,2020,0,High income
VIR,Virgin Islands (U.S.),inc_share_low20,2021,0,High income
VIR,Virgin Islands (U.S.),inc_share_low20,2022,0,High income
VIR,Virgin Islands (U.S.),inc_share_low20,2023,0,High income
VIR,Virgin Islands (U.S.),inc_share_low20,2024,0,High income
VIR,Virgin Islands (U.S.),pop_total,2015,1,High income
VIR,Virgin Islands (U.S.),pop_total,2016,1,High income
VIR,Virgin Islands (U.S.),pop_total,2017,1,High income
VIR,Virgin Islands (U.S.),pop_total,2018,1,High income
VIR,Virgin Islands (U.S.),pop_total,2019,1,High income
VIR,Virgin Islands (U.S.),pop_total,2020,1,High income
VIR,Virgin Islands (U.S.),pop_total,2021,1,High income
VIR,Virgin Islands (U.S.),pop_total,2022,1,High income
VIR,Virgin Islands (U.S.),pop_total,2023,1,High income
VIR,Virgin Islands (U.S.),pop_total,2024,1,High income
VIR,Virgin Islands (U.S.),poverty_215,2015,0,High income
VIR,Virgin Islands (U.S.),poverty_215,2016,0,High income
VIR,Virgin Islands (U.S.),poverty_215,2017,0,High income
VIR,Virgin Islands (U.S.),poverty_215,2018,0,High income
VIR,Virgin Islands (U.S.),poverty_215,2019,0,High income
VIR,Virgin Islands (U.S.),poverty_215,2020,0,High income
VIR,Virgin Islands (U.S.),poverty_215,2021,0,High income
VIR,Virgin Islands (U.S.),poverty_215,2022,0,High income
VIR,Virgin Islands (U.S.),poverty_215,2023,0,High income
VIR,Virgin Islands (U.S.),poverty_215,2024,0,High income
VIR,Virgin Islands (U.S.),sec_completion,2015,0,High income
VIR,Virgin Islands (U.S.),sec_completion,2016,0,High income
VIR,Virgin Islands (U.S.),sec_completion,2017,0,High income
VIR,Virgin Islands (U.S.),sec_completion,2018,0,High income
VIR,Virgin Islands (U.S.),sec_completion,2019,0,High income
VIR,Virgin Islands (U.S.),sec_completion,2020,0,High income
VIR,Virgin Islands (U.S.),sec_completion,2021,0,High income
VIR,Virgin Islands (U.S.),sec_completion,2022,0,High income
VIR,Virgin Islands (U.S.),sec_completion,2023,0,High income
VIR,Virgin Islands (U.S.),sec_completion,2024,0,High income
VIR,Virgin Islands (U.S.),sec_enrol_gross,2015,0,High income
VIR,Virgin Islands (U.S.),sec_enrol_gross,2016,0,High income
VIR,Virgin Islands (U.S.),sec_enrol_gross,2017,0,High income
VIR,Virgin Islands (U.S.),sec_enrol_gross,2018,0,High income
VIR,Virgin Islands (U.S.),sec_enrol_gross,2019,0,High income
VIR,Virgin Islands (U.S.),sec_enrol_gross,2020,0,High income
VIR,Virgin Islands (U.S.),sec_enrol_gross,2021,0,High income
VIR,Virgin Islands (U.S.),sec_enrol_gross,2022,0,High income
VIR,Virgin Islands (U.S.),sec_enrol_gross,2023,0,High income
VIR,Virgin Islands (U.S.),sec_enrol_gross,2024,0,High income
VIR,Virgin Islands (U.S.),tert_enrol_gross,2015,0,High income
VIR,Virgin Islands (U.S.),tert_enrol_gross,2016,0,High income
VIR,Virgin Islands (U.S.),tert_enrol_gross,2017,0,High income
VIR,Virgin Islands (U.S.),tert_enrol_gross,2018,0,High income
VIR,Virgin Islands (U.S.),tert_enrol_gross,2019,0,High income
VIR,Virgin Islands (U.S.),tert_enrol_gross,2020,0,High income
VIR,Virgin Islands (U.S.),tert_enrol_gross,2021,0,High income
VIR,Virgin Islands (U.S.),tert_enrol_gross,2022,0,High income
VIR,Virgin Islands (U.S.),tert_enrol_gross,2023,0,High income
VIR,Virgin Islands (U.S.),tert_enrol_gross,2024,0,High income
VIR,Virgin Islands (U.S.),voice_account,2015,0,High income
VIR,Virgin Islands (U.S.),voice_account,2016,0,High income
VIR,Virgin Islands (U.S.),voice_account,2017,0,High income
VIR,Virgin Islands (U.S.),voice_account,2018,0,High income
VIR,Virgin Islands (U.S.),voice_account,2019,0,High income
VIR,Virgin Islands (U.S.),voice_account,2020,0,High income
VIR,Virgin Islands (U.S.),voice_account,2021,0,High income
VIR,Virgin Islands (U.S.),voice_account,2022,0,High income
VIR,Virgin Islands (U.S.),voice_account,2023,0,High income
VIR,Virgin Islands (U.S.),voice_account,2024,0,High income
VIR,Virgin Islands (U.S.),work_age_share,2015,1,High income
VIR,Virgin Islands (U.S.),work_age_share,2016,1,High income
VIR,Virgin Islands (U.S.),work_age_share,2017,1,High income
VIR,Virgin Islands (U.S.),work_age_share,2018,1,High income
VIR,Virgin Islands (U.S.),work_age_share,2019,1,High income
VIR,Virgin Islands (U.S.),work_age_share,2020,1,High income
VIR,Virgin Islands (U.S.),work_age_share,2021,1,High income
VIR,Virgin Islands (U.S.),work_age_share,2022,1,High income
VIR,Virgin Islands (U.S.),work_age_share,2023,1,High income
VIR,Virgin Islands (U.S.),work_age_share,2024,1,High income
VIR,Virgin Islands (U.S.),youth_literacy,2015,0,High income
VIR,Virgin Islands (U.S.),youth_literacy,2016,0,High income
VIR,Virgin Islands (U.S.),youth_literacy,2017,0,High income
VIR,Virgin Islands (U.S.),youth_literacy,2018,0,High income
VIR,Virgin Islands (U.S.),youth_literacy,2019,0,High income
VIR,Virgin Islands (U.S.),youth_literacy,2020,0,High income
VIR,Virgin Islands (U.S.),youth_literacy,2021,0,High income
VIR,Virgin Islands (U.S.),youth_literacy,2022,0,High income
VIR,Virgin Islands (U.S.),youth_literacy,2023,0,High income
VIR,Virgin Islands (U.S.),youth_literacy,2024,0,High income
ALB,Albania,adult_literacy,2015,0,Upper middle income
ALB,Albania,adult_literacy,2016,0,Upper middle income
ALB,Albania,adult_literacy,2017,1,Upper middle income
ALB,Albania,adult_literacy,2018,0,Upper middle income
ALB,Albania,adult_literacy,2019,0,Upper middle income
ALB,Albania,adult_literacy,2020,0,Upper middle income
ALB,Albania,adult_literacy,2021,0,Upper middle income
ALB,Albania,adult_literacy,2022,0,Upper middle income
ALB,Albania,adult_literacy,2023,1,Upper middle income
ALB,Albania,adult_literacy,2024,0,Upper middle income
ALB,Albania,ctrl_corrup,2015,1,Upper middle income
ALB,Albania,ctrl_corrup,2016,1,Upper middle income
ALB,Albania,ctrl_corrup,2017,1,Upper middle income
ALB,Albania,ctrl_corrup,2018,1,Upper middle income
ALB,Albania,ctrl_corrup,2019,1,Upper middle income
ALB,Albania,ctrl_corrup,2020,1,Upper middle income
ALB,Albania,ctrl_corrup,2021,1,Upper middle income
ALB,Albania,ctrl_corrup,2022,1,Upper middle income
ALB,Albania,ctrl_corrup,2023,1,Upper middle income
ALB,Albania,ctrl_corrup,2024,0,Upper middle income
ALB,Albania,edu_spend_gdp,2015,1,Upper middle income
ALB,Albania,edu_spend_gdp,2016,1,Upper middle income
ALB,Albania,edu_spend_gdp,2017,1,Upper middle income
ALB,Albania,edu_spend_gdp,2018,1,Upper middle income
ALB,Albania,edu_spend_gdp,2019,1,Upper middle income
ALB,Albania,edu_spend_gdp,2020,1,Upper middle income
ALB,Albania,edu_spend_gdp,2021,1,Upper middle income
ALB,Albania,edu_spend_gdp,2022,1,Upper middle income
ALB,Albania,edu_spend_gdp,2023,1,Upper middle income
ALB,Albania,edu_spend_gdp,2024,0,Upper middle income
ALB,Albania,gdp_pc_ppp,2015,1,Upper middle income
ALB,Albania,gdp_pc_ppp,2016,1,Upper middle income
ALB,Albania,gdp_pc_ppp,2017,1,Upper middle income
ALB,Albania,gdp_pc_ppp,2018,1,Upper middle income
ALB,Albania,gdp_pc_ppp,2019,1,Upper middle income
ALB,Albania,gdp_pc_ppp,2020,1,Upper middle income
ALB,Albania,gdp_pc_ppp,2021,1,Upper middle income
ALB,Albania,gdp_pc_ppp,2022,1,Upper middle income
ALB,Albania,gdp_pc_ppp,2023,1,Upper middle income
ALB,Albania,gdp_pc_ppp,2024,1,Upper middle income
ALB,Albania,gini,2015,1,Upper middle income
ALB,Albania,gini,2016,1,Upper middle income
ALB,Albania,gini,2017,1,Upper middle income
ALB,Albania,gini,2018,1,Upper middle income
ALB,Albania,gini,2019,1,Upper middle income
ALB,Albania,gini,2020,1,Upper middle income
ALB,Albania,gini,2021,0,Upper middle income
ALB,Albania,gini,2022,0,Upper middle income
ALB,Albania,gini,2023,0,Upper middle income
ALB,Albania,gini,2024,0,Upper middle income
ALB,Albania,gov_effect,2015,1,Upper middle income
ALB,Albania,gov_effect,2016,1,Upper middle income
ALB,Albania,gov_effect,2017,1,Upper middle income
ALB,Albania,gov_effect,2018,1,Upper middle income
ALB,Albania,gov_effect,2019,1,Upper middle income
ALB,Albania,gov_effect,2020,1,Upper middle income
ALB,Albania,gov_effect,2021,1,Upper middle income
ALB,Albania,gov_effect,2022,1,Upper middle income
ALB,Albania,gov_effect,2023,1,Upper middle income
ALB,Albania,gov_effect,2024,0,Upper middle income
ALB,Albania,gpi_sec,2015,1,Upper middle income
ALB,Albania,gpi_sec,2016,1,Upper middle income
ALB,Albania,gpi_sec,2017,1,Upper middle income
ALB,Albania,gpi_sec,2018,1,Upper middle income
ALB,Albania,gpi_sec,2019,1,Upper middle income
ALB,Albania,gpi_sec,2020,1,Upper middle income
ALB,Albania,gpi_sec,2021,1,Upper middle income
ALB,Albania,gpi_sec,2022,0,Upper middle income
ALB,Albania,gpi_sec,2023,1,Upper middle income
ALB,Albania,gpi_sec,2024,0,Upper middle income
ALB,Albania,gpi_tert,2015,1,Upper middle income
ALB,Albania,gpi_tert,2016,1,Upper middle income
ALB,Albania,gpi_tert,2017,1,Upper middle income
ALB,Albania,gpi_tert,2018,1,Upper middle income
ALB,Albania,gpi_tert,2019,1,Upper middle income
ALB,Albania,gpi_tert,2020,1,Upper middle income
ALB,Albania,gpi_tert,2021,1,Upper middle income
ALB,Albania,gpi_tert,2022,1,Upper middle income
ALB,Albania,gpi_tert,2023,1,Upper middle income
ALB,Albania,gpi_tert,2024,1,Upper middle income
ALB,Albania,inc_share_low20,2015,1,Upper middle income
ALB,Albania,inc_share_low20,2016,1,Upper middle income
ALB,Albania,inc_share_low20,2017,1,Upper middle income
ALB,Albania,inc_share_low20,2018,1,Upper middle income
ALB,Albania,inc_share_low20,2019,1,Upper middle income
ALB,Albania,inc_share_low20,2020,1,Upper middle income
ALB,Albania,inc_share_low20,2021,0,Upper middle income
ALB,Albania,inc_share_low20,2022,0,Upper middle income
ALB,Albania,inc_share_low20,2023,0,Upper middle income
ALB,Albania,inc_share_low20,2024,0,Upper middle income
ALB,Albania,pop_total,2015,1,Upper middle income
ALB,Albania,pop_total,2016,1,Upper middle income
ALB,Albania,pop_total,2017,1,Upper middle income
ALB,Albania,pop_total,2018,1,Upper middle income
ALB,Albania,pop_total,2019,1,Upper middle income
ALB,Albania,pop_total,2020,1,Upper middle income
ALB,Albania,pop_total,2021,1,Upper middle income
ALB,Albania,pop_total,2022,1,Upper middle income
ALB,Albania,pop_total,2023,1,Upper middle income
ALB,Albania,pop_total,2024,1,Upper middle income
ALB,Albania,poverty_215,2015,1,Upper middle income
ALB,Albania,poverty_215,2016,1,Upper middle income
ALB,Albania,poverty_215,2017,1,Upper middle income
ALB,Albania,poverty_215,2018,1,Upper middle income
ALB,Albania,poverty_215,2019,1,Upper middle income
ALB,Albania,poverty_215,2020,1,Upper middle income
ALB,Albania,poverty_215,2021,0,Upper middle income
ALB,Albania,poverty_215,2022,0,Upper middle income
ALB,Albania,poverty_215,2023,0,Upper middle income
ALB,Albania,poverty_215,2024,0,Upper middle income
ALB,Albania,sec_completion,2015,1,Upper middle income
ALB,Albania,sec_completion,2016,0,Upper middle income
ALB,Albania,sec_completion,2017,1,Upper middle income
ALB,Albania,sec_completion,2018,1,Upper middle income
ALB,Albania,sec_completion,2019,1,Upper middle income
ALB,Albania,sec_completion,2020,1,Upper middle income
ALB,Albania,sec_completion,2021,1,Upper middle income
ALB,Albania,sec_completion,2022,1,Upper middle income
ALB,Albania,sec_completion,2023,1,Upper middle income
ALB,Albania,sec_completion,2024,1,Upper middle income
ALB,Albania,sec_enrol_gross,2015,1,Upper middle income
ALB,Albania,sec_enrol_gross,2016,1,Upper middle income
ALB,Albania,sec_enrol_gross,2017,1,Upper middle income
ALB,Albania,sec_enrol_gross,2018,1,Upper middle income
ALB,Albania,sec_enrol_gross,2019,1,Upper middle income
ALB,Albania,sec_enrol_gross,2020,1,Upper middle income
ALB,Albania,sec_enrol_gross,2021,1,Upper middle income
ALB,Albania,sec_enrol_gross,2022,1,Upper middle income
ALB,Albania,sec_enrol_gross,2023,1,Upper middle income
ALB,Albania,sec_enrol_gross,2024,1,Upper middle income
ALB,Albania,tert_enrol_gross,2015,1,Upper middle income
ALB,Albania,tert_enrol_gross,2016,1,Upper middle income
ALB,Albania,tert_enrol_gross,2017,1,Upper middle income
ALB,Albania,tert_enrol_gross,2018,1,Upper middle income
ALB,Albania,tert_enrol_gross,2019,1,Upper middle income
ALB,Albania,tert_enrol_gross,2020,1,Upper middle income
ALB,Albania,tert_enrol_gross,2021,1,Upper middle income
ALB,Albania,tert_enrol_gross,2022,1,Upper middle income
ALB,Albania,tert_enrol_gross,2023,1,Upper middle income
ALB,Albania,tert_enrol_gross,2024,1,Upper middle income
ALB,Albania,voice_account,2015,1,Upper middle income
ALB,Albania,voice_account,2016,1,Upper middle income
ALB,Albania,voice_account,2017,1,Upper middle income
ALB,Albania,voice_account,2018,1,Upper middle income
ALB,Albania,voice_account,2019,1,Upper middle income
ALB,Albania,voice_account,2020,1,Upper middle income
ALB,Albania,voice_account,2021,1,Upper middle income
ALB,Albania,voice_account,2022,1,Upper middle income
ALB,Albania,voice_account,2023,1,Upper middle income
ALB,Albania,voice_account,2024,0,Upper middle income
ALB,Albania,work_age_share,2015,1,Upper middle income
ALB,Albania,work_age_share,2016,1,Upper middle income
ALB,Albania,work_age_share,2017,1,Upper middle income
ALB,Albania,work_age_share,2018,1,Upper middle income
ALB,Albania,work_age_share,2019,1,Upper middle income
ALB,Albania,work_age_share,2020,1,Upper middle income
ALB,Albania,work_age_share,2021,1,Upper middle income
ALB,Albania,work_age_share,2022,1,Upper middle income
ALB,Albania,work_age_share,2023,1,Upper middle income
ALB,Albania,work_age_share,2024,1,Upper middle income
ALB,Albania,youth_literacy,2015,0,Upper middle income
ALB,Albania,youth_literacy,2016,0,Upper middle income
ALB,Albania,youth_literacy,2017,1,Upper middle income
ALB,Albania,youth_literacy,2018,0,Upper middle income
ALB,Albania,youth_literacy,2019,0,Upper middle income
ALB,Albania,youth_literacy,2020,0,Upper middle income
ALB,Albania,youth_literacy,2021,0,Upper middle income
ALB,Albania,youth_literacy,2022,0,Upper middle income
ALB,Albania,youth_literacy,2023,1,Upper middle income
ALB,Albania,youth_literacy,2024,0,Upper middle income
DZA,Algeria,adult_literacy,2015,0,Upper middle income
DZA,Algeria,adult_literacy,2016,0,Upper middle income
DZA,Algeria,adult_literacy,2017,0,Upper middle income
DZA,Algeria,adult_literacy,2018,0,Upper middle income
DZA,Algeria,adult_literacy,2019,0,Upper middle income
DZA,Algeria,adult_literacy,2020,0,Upper middle income
DZA,Algeria,adult_literacy,2021,0,Upper middle income
DZA,Algeria,adult_literacy,2022,0,Upper middle income
DZA,Algeria,adult_literacy,2023,0,Upper middle income
DZA,Algeria,adult_literacy,2024,0,Upper middle income
DZA,Algeria,ctrl_corrup,2015,1,Upper middle income
DZA,Algeria,ctrl_corrup,2016,1,Upper middle income
DZA,Algeria,ctrl_corrup,2017,1,Upper middle income
DZA,Algeria,ctrl_corrup,2018,1,Upper middle income
DZA,Algeria,ctrl_corrup,2019,1,Upper middle income
DZA,Algeria,ctrl_corrup,2020,1,Upper middle income
DZA,Algeria,ctrl_corrup,2021,1,Upper middle income
DZA,Algeria,ctrl_corrup,2022,1,Upper middle income
DZA,Algeria,ctrl_corrup,2023,1,Upper middle income
DZA,Algeria,ctrl_corrup,2024,0,Upper middle income
