iso3c,country,income_group,year,gini,inc_share_low20,poverty_215,sec_enrol_gross,tert_enrol_gross,sec_completion,adult_literacy,youth_literacy,gpi_sec,gpi_tert,edu_spend_gdp,gdp_pc_ppp,pop_total,work_age_share,gov_effect,voice_account,ctrl_corrup
BFA,Burkina Faso,Low income,2017,40.199999999999996,6.814285714285715,50.885714285714286,51.68641575686467,5.8341880408112,85.83755869800794,,,1.032277682681256,1.032178742170708,5.62846994400024,2232.28781490944,19894407.0,52.3179781131451,-0.638492047786713,0.0645605251193047,-0.138780206441879
BFA,Burkina Faso,Low income,2018,43.0,6.3,47.7,54.6098864117242,6.31826110291158,87.57573129483478,39.34999847412109,58.86999893188477,1.040361053884957,1.060852738726241,5.488609790802,2316.39432079045,20438288.0,52.5907037810603,-0.644067406654358,-0.0616534128785133,-0.131607040762901
BFA,Burkina Faso,Low income,2019,41.13333333333333,6.633333333333333,45.833333333333336,52.07154602902114,6.90532594926159,88.59325317057124,29.65999984741211,47.04999923706055,1.065802725384408,1.091625284840559,5.45615632520251,2391.53626844484,20961952.0,52.9380433430521,-0.7781862616539,-0.208245500922203,-0.219493299722672
BFA,Burkina Faso,Low income,2020,39.266666666666666,6.966666666666667,43.96666666666667,51.31643183526408,7.64277062242324,89.45180060478329,33.31500053405762,54.85999870300293,1.082519152319466,1.114640693289379,5.21148277030166,2380.93171826574,21478690.0,53.3844208698114,-0.708106637001038,-0.189439803361893,-0.122198514640331
BFA,Burkina Faso,Low income,2021,37.4,7.3,42.1,50.42004743621301,9.30513098594236,90.98276845583408,36.97000122070313,62.66999816894531,1.111917146836896,1.158025604802697,5.24913346712028,2486.43093147762,21995243.0,53.904178280731,-0.765025079250336,-0.116836667060852,-0.0825074538588524
BFA,Burkina Faso,Low income,2022,40.199999999999996,6.814285714285715,50.885714285714286,46.06982314649051,9.67069485831779,88.39631837863571,40.91999816894531,62.81000137329102,1.139309030237118,1.190858771398387,5.29456753304241,2469.19956941259,22509038.0,54.4370275967141,-0.853148698806763,-0.684045016765594,-0.111639469861984
BFA,Burkina Faso,Low income,2023,40.199999999999996,6.814285714285715,50.885714285714286,44.46646839352093,10.1078755635882,90.5297601987198,41.5670909952631,,1.148480948561622,1.209374154270521,5.32757840997187,2486.20669812871,23025776.0,54.9780363536934,-0.826227486133575,-0.809887170791626,-0.169615507125854
BFA,Burkina Faso,Low income,2024,40.199999999999996,6.814285714285715,50.885714285714286,40.69065559864581,10.0419678526515,90.9823024279674,,,1.170123997530107,1.228128731819861,,2547.67232852209,23548781.0,55.5461979114758,,,
RWA,Rwanda,Low income,2015,40.199999999999996,6.814285714285715,50.885714285714286,39.4099042857311,7.53124856448318,93.92453279371504,,88.55000305175781,1.08518004417419,1.10495832478416,3.64713001251221,2238.53941469642,11640022.0,55.8901563931752,-0.146698489785194,-1.13544893264771,0.598373830318451
RWA,Rwanda,Low income,2016,43.7,6.0,63.8,86.12858427645722,7.57807264441764,36.6978752167633,,87.86333465576172,0.9718692903570858,1.108186035499539,3.43482995033264,2316.63731573814,11919183.0,56.1025994818604,0.0133427688851953,-1.15404415130615,0.618635416030884
RWA,Rwanda,Low income,2017,40.199999999999996,6.814285714285715,50.885714285714286,70.60488830305911,7.34488296090452,92.58643465585568,,87.17666625976562,1.044835655955062,1.121685668279373,3.1247398853302,2351.59686866227,12202060.0,56.3437544011522,0.178521797060966,-1.1209123134613,0.605919539928436
RWA,Rwanda,Low income,2018,40.199999999999996,6.814285714285715,50.885714285714286,89.52297261307388,6.76094647714264,94.40020916026906,73.22000122070312,86.48999786376953,1.018099544737203,1.131432100267601,3.07376003265381,2493.44001744938,12487996.0,56.6302952050914,0.079555556178093,-1.14153528213501,0.535689771175385
RWA,Rwanda,Low income,2019,40.199999999999996,6.814285714285715,50.885714285714286,93.80733088766794,6.3142892660234,95.0613063494234,76.63500213623047,89.0,1.029810960452921,1.145937541322603,3.23821222605582,2667.46458436613,12776103.0,56.9801057489909,0.0928625389933586,-1.09761416912079,0.521383941173553
RWA,Rwanda,Low income,2020,40.199999999999996,6.814285714285715,50.885714285714286,94.2793093745299,7.56709586345553,85.60222538979099,80.05000305175781,91.51000213623048,1.0386526042734363,0.784637165315681,3.33309745728459,2520.31739425373,13065837.0,57.3677254660379,0.273775279521942,-1.09181523323059,0.527836561203003
RWA,Rwanda,Low income,2021,40.199999999999996,6.814285714285715,50.885714285714286,94.75128786139187,7.49017735539702,76.14314443015857,79.40500259399414,90.7400016784668,1.047494248093952,1.142138726268874,5.58984994888306,2733.43566762447,13355260.0,57.7540684344595,0.22728443145752,-0.95794290304184,0.573008239269257
RWA,Rwanda,Low income,2022,40.199999999999996,6.814285714285715,50.885714285714286,95.27499592092325,7.41325884733851,76.05082003616407,78.76000213623047,89.97000122070312,1.055603498003849,1.157597484929532,4.74213981628418,2892.45964942821,13651030.0,58.1217900773788,0.232074052095413,-0.93596738576889,0.561417639255524
RWA,Rwanda,Low income,2023,39.4,7.4,38.6,95.46027164818754,8.88624308383425,67.92371814803299,,,1.027728660033414,1.16154123712836,4.92002010345459,3062.99909649442,13954471.0,58.4467853189567,0.388362646102905,-0.902328312397003,0.671653091907501
RWA,Rwanda,Low income,2024,40.199999999999996,6.814285714285715,50.885714285714286,94.15888942385548,9.41173924647801,67.56725111963236,,,1.043861446008402,1.179672474981695,4.61476993560791,3264.64451474392,14256567.0,58.7131340494922,,,
